# poly_id: PS
# temp_target: 373.0
# n_atoms: 10000
# seed: 420
step temp density
3140250 372.83218 1.0361803
3140500 373.91075 1.0388768
3140750 373.23124 1.0371372
3141000 377.44808 1.0326475
3141250 371.07024 1.0308035
3141500 374.8905 1.0387619
3141750 374.27242 1.042437
3142000 372.91988 1.044553
3142250 373.63373 1.0401578
3142500 372.74877 1.0338055
3142750 374.14528 1.0330257
3143000 375.60547 1.0400032
3143250 370.04501 1.0388912
3143500 373.19415 1.0409742
3143750 369.10118 1.0412966
3144000 374.29759 1.0414781
3144250 376.01395 1.0418082
3144500 368.32092 1.0402504
3144750 371.96331 1.0400039
3145000 371.04929 1.0378247
3145250 369.3025 1.037978
3145500 372.50435 1.0393065
3145750 375.54717 1.039483
3146000 371.07743 1.0384966
3146250 365.871 1.037057
3146500 373.54196 1.0350128
3146750 372.63922 1.0377649
3147000 373.20186 1.0363231
3147250 373.36265 1.0346541
3147500 368.9429 1.0362992
3147750 379.70641 1.036861
3148000 374.79883 1.0382117
3148250 368.12722 1.0413138
3148500 377.28458 1.0478056
3148750 373.02387 1.0506625
3149000 378.90362 1.0441425
3149250 369.96458 1.0417206
3149500 372.26912 1.0429755
3149750 367.88954 1.0436976
3150000 371.76135 1.0524111
3150250 370.71716 1.048802
3150500 370.94755 1.0531692
3150750 375.64232 1.0511573
3151000 369.23802 1.0406136
3151250 379.33712 1.0379842
3151500 373.88604 1.0417018
3151750 373.3414 1.0405301
3152000 370.96661 1.0420674
3152250 372.94494 1.0455867
3152500 375.83 1.0431114
3152750 375.68327 1.0423397
3153000 374.93983 1.0378356
3153250 374.45371 1.0351298
3153500 374.21005 1.0334135
3153750 374.84812 1.0296049
3154000 373.77431 1.0305845
3154250 374.91422 1.0301618
3154500 372.75278 1.0376525
3154750 372.57909 1.0412166
3155000 369.79076 1.0388742
3155250 375.2367 1.0387353
3155500 367.46607 1.0397581
3155750 373.63705 1.0374473
3156000 374.84443 1.0365731
3156250 369.20413 1.0413469
3156500 372.9639 1.0446912
3156750 373.29948 1.0420063
3157000 371.31249 1.0426346
3157250 371.09728 1.0414597
3157500 372.2191 1.0415582
3157750 374.26592 1.0426102
3158000 376.67685 1.0414172
3158250 372.50575 1.0411833
3158500 367.0288 1.0393447
3158750 377.23339 1.0414745
3159000 369.88679 1.0460353
3159250 371.0728 1.0483676
3159500 370.9915 1.0480961
3159750 375.60972 1.0472895
3160000 373.91288 1.0485289
3160250 370.59332 1.0452924
3160500 380.16702 1.0389348
3160750 375.41594 1.0356245
