# poly_id: PS
# temp_target: 513.0
# n_atoms: 10000
# seed: 42
step temp density
3140250 511.1636 0.97074244
3140500 505.04247 0.96992548
3140750 517.48233 0.96484838
3141000 516.64452 0.96143736
3141250 508.99695 0.95995254
3141500 515.64341 0.95997387
3141750 508.67987 0.95925787
3142000 514.93026 0.96206852
3142250 517.72164 0.96334845
3142500 507.94811 0.96621781
3142750 515.84378 0.96390486
3143000 515.53654 0.96220752
3143250 513.11525 0.96270858
3143500 512.37608 0.96684676
3143750 509.84798 0.97287936
3144000 515.17644 0.97568218
3144250 514.23135 0.97571407
3144500 513.2425 0.9772683
3144750 508.35527 0.97376896
3145000 518.80743 0.96997069
3145250 507.70611 0.96833288
3145500 510.29168 0.96967943
3145750 512.8134 0.97265065
3146000 512.35355 0.97161445
3146250 510.12678 0.96977627
3146500 516.05558 0.96917066
3146750 510.24074 0.96439522
3147000 520.97379 0.96608541
3147250 508.60511 0.9674149
3147500 509.11135 0.96539373
3147750 514.26135 0.96137913
3148000 506.90568 0.9650293
3148250 516.70626 0.97097499
3148500 512.92111 0.97499375
3148750 518.25719 0.97550602
3149000 509.73861 0.97089433
3149250 511.06908 0.96691455
3149500 517.89276 0.96252481
3149750 511.37371 0.96047581
3150000 512.84526 0.95702736
3150250 511.1331 0.95734429
3150500 515.58035 0.96052103
3150750 512.79851 0.96603946
3151000 509.44086 0.97041644
3151250 508.36028 0.97551015
3151500 512.05498 0.97992579
3151750 513.07958 0.97548353
3152000 510.2653 0.97362037
3152250 520.1884 0.97134862
3152500 507.81042 0.96943301
3152750 511.09149 0.96920747
3153000 516.66517 0.96933823
3153250 515.87372 0.97057077
3153500 513.15538 0.96921886
3153750 513.66831 0.9685157
3154000 514.28903 0.9667545
3154250 510.8855 0.9635766
3154500 517.53184 0.96788747
3154750 506.46712 0.96813323
3155000 518.04342 0.96943557
3155250 505.83179 0.97016695
3155500 511.42534 0.97005194
3155750 513.05477 0.96530126
3156000 517.67322 0.95960118
3156250 519.4124 0.96115246
3156500 511.1913 0.96104722
3156750 511.61603 0.96307497
3157000 513.65179 0.96654369
3157250 514.19439 0.96902774
3157500 515.73537 0.96934436
3157750 511.40008 0.96716058
3158000 512.18023 0.96578225
3158250 508.15789 0.96826789
3158500 513.33679 0.96661317
3158750 515.7602 0.96892574
3159000 521.14714 0.97090704
3159250 513.6681 0.97466744
3159500 515.80683 0.97158395
3159750 510.07822 0.96666686
3160000 522.18688 0.96724708
3160250 508.85397 0.96684276
3160500 517.7025 0.9665416
3160750 506.82568 0.96336384
3161000 515.81347 0.95934943
3161250 513.35784 0.96168418
3161500 516.85872 0.96117174
3161750 505.3106 0.96476852
3162000 512.2996 0.96381405
3162250 513.74872 0.96155457
3162500 506.85944 0.96093958
3162750 518.6543 0.96029825
3163000 506.74043 0.9614023
3163250 515.06596 0.96245464
3163500 507.01039 0.96617938
3163750 517.32954 0.96736047
3164000 512.97154 0.96354693
3164250 512.81587 0.96041055
3164500 515.5441 0.9561198
3164750 507.23337 0.95359972
3165000 519.33965 0.95497257
3165250 508.70068 0.95290572
3165500 513.56038 0.95694641
3165750 512.63227 0.96521426
3166000 517.57742 0.97103688
3166250 505.92091 0.97004767
3166500 518.37565 0.96775477
3166750 511.61705 0.96686443
3167000 508.71897 0.96501997
3167250 513.94215 0.96277986
3167500 512.3856 0.9617046
3167750 517.66385 0.96177377
3168000 517.59904 0.96308923
3168250 510.5001 0.96599388
3168500 512.69399 0.96744338
3168750 514.08634 0.96501929
3169000 512.89065 0.96325126
3169250 515.7493 0.96159836
3169500 512.73233 0.9621538
3169750 515.9384 0.96051406
3170000 509.5528 0.96790728
3170250 511.61964 0.97144051
3170500 515.01525 0.97305913
3170750 513.10469 0.97331701
3171000 510.53675 0.96759699
3171250 516.80297 0.9642913
3171500 506.76716 0.9581921
3171750 520.56708 0.95777635
3172000 515.17285 0.96396951
3172250 509.57432 0.97093731
3172500 515.71004 0.97224247
3172750 511.06366 0.96685233
3173000 512.12725 0.96727514
3173250 512.70423 0.96692576
3173500 518.57291 0.96489183
3173750 516.19387 0.96516788
3174000 510.03013 0.96227964
3174250 512.81268 0.96053599
3174500 511.08962 0.9573581
3174750 515.15576 0.95866635
3175000 511.29737 0.96065705
3175250 514.55288 0.96299481
3175500 515.90142 0.96208923
3175750 512.21042 0.96519847
3176000 504.53725 0.96952826
3176250 512.56798 0.97233064
3176500 512.29136 0.96880891
3176750 514.94642 0.96919649
3177000 513.97002 0.96900542
3177250 507.38175 0.96767174
3177500 511.24711 0.96622044
3177750 518.19107 0.9658563
3178000 507.25318 0.96688098
3178250 511.21645 0.96542134
3178500 511.87211 0.96379682
3178750 509.9571 0.96414313
3179000 507.65952 0.96643946
3179250 510.90103 0.96845009
3179500 514.32959 0.96624914
3179750 510.98786 0.96758613
3180000 515.33811 0.96742502
3180250 516.83117 0.96697706
3180500 511.8456 0.96439014
3180750 517.78535 0.95863578
3181000 507.14355 0.95393201
3181250 519.79107 0.95041196
3181500 512.51081 0.95079117
3181750 513.50465 0.95389886
3182000 509.93955 0.95685801
3182250 504.33694 0.95643163
3182500 511.78586 0.96125425
3182750 512.13224 0.96812124
3183000 512.01327 0.9706049
3183250 516.40917 0.97341117
3183500 516.60444 0.97249214
3183750 511.39308 0.97544167
3184000 517.08639 0.97330957
3184250 504.20492 0.96646366
3184500 517.47349 0.96348572
3184750 509.81496 0.96372714
3185000 514.92903 0.97071069
3185250 508.80362 0.97561189
3185500 518.45597 0.97610871
3185750 507.87044 0.97145851
3186000 515.75995 0.9665124
3186250 518.87751 0.96481104
3186500 504.13572 0.96623825
3186750 515.93851 0.97247059
3187000 507.98199 0.97156035
3187250 519.52509 0.96997475
3187500 509.3299 0.97034252
3187750 512.92144 0.96955854
3188000 522.87651 0.96846135
3188250 513.16971 0.97392984
3188500 516.28229 0.97187683
3188750 516.10702 0.97106252
3189000 510.8608 0.9738182
3189250 512.13669 0.97521303
3189500 509.13221 0.97317792
3189750 520.85577 0.96233313
3190000 509.62609 0.95748361
3190250 510.17125 0.9579252
3190500 511.49798 0.96248783
3190750 514.55952 0.96539572
3191000 516.56269 0.96975669
3191250 508.33512 0.97086033
3191500 515.68465 0.97459597
3191750 516.99061 0.97892763
3192000 508.99459 0.97422689
3192250 517.80716 0.97123931
3192500 512.26008 0.96805648
3192750 507.0581 0.96671833
3193000 518.43859 0.9679332
3193250 505.09489 0.96843773
3193500 519.16828 0.96749305
3193750 511.32512 0.96386827
3194000 510.28913 0.96485585
3194250 518.21193 0.96593402
3194500 513.31106 0.96300783
3194750 515.47285 0.96529874
3195250 507.63842 0.96672991
3195500 513.54287 0.96784583
3195750 513.37413 0.96556874
3196000 510.48678 0.96737815
3196250 513.32553 0.97182437
3196500 513.44246 0.97085067
3196750 509.60642 0.96026476
3197000 516.18523 0.95847998
3197250 507.36857 0.95984993
3197500 512.44117 0.96697152
3197750 515.70207 0.97086402
3198000 514.48568 0.97708734
3198250 515.64001 0.97299293
3198500 513.7917 0.96853506
3198750 520.03653 0.96127503
3199000 512.70376 0.95417173
3199250 513.21876 0.95122277
3199500 509.07355 0.95422085
3199750 513.93684 0.95702507
3200000 514.32842 0.95470693
3200250 508.74887 0.95473262
3200500 515.2905 0.95316833
3200750 510.98945 0.95478528
3201000 516.17924 0.95904674
3201250 508.99941 0.9623509
3201500 509.11868 0.96491972
3201750 511.08828 0.96508104
3202000 515.27119 0.96635113
3202250 506.7522 0.96791534
3202500 508.38796 0.96853463
3202750 510.88547 0.96543449
3203000 509.07977 0.96687763
3203250 515.68267 0.9666906
3203500 506.7213 0.96684844
3203750 518.65515 0.96406993
3204000 513.28849 0.96142792
3204250 511.52979 0.9625354
3204500 507.60104 0.96216079
3204750 508.85452 0.96443976
3205000 522.15168 0.96821311
3205250 508.95123 0.9694578
3205500 519.00527 0.97074444
3205750 510.39973 0.96650126
3206000 513.68646 0.96591556
3206250 507.69375 0.97004341
3206500 516.73288 0.97259366
3206750 515.51336 0.97190804
3207000 513.29543 0.96881339
3207250 519.41594 0.96630974
3207500 510.92166 0.96387817
3207750 514.5491 0.96690062
3208000 509.03032 0.96835346
3208250 524.78385 0.97245451
3208500 512.55148 0.97176578
3208750 508.53246 0.96784596
3209000 508.40344 0.9645358
3209250 512.09112 0.9649124
3209500 519.10556 0.96691002
3209750 505.35829 0.97133276
3210000 515.49696 0.97132273
3210250 516.71363 0.96918735
3210500 507.32735 0.96820087
3210750 520.12437 0.96885764
3211000 509.83438 0.96933547
3211250 515.53005 0.96800097
3211500 510.15741 0.96592478
3211750 510.42688 0.9641751
3212000 515.16803 0.96384937
3212250 512.16219 0.96211705
3212500 519.48982 0.962371
3212750 513.24535 0.9632749
3213000 508.76431 0.96431415
3213250 517.19527 0.96785399
3213500 513.68478 0.97329747
3213750 504.13458 0.97330367
3214000 515.49659 0.97327968
3214250 518.19833 0.96868378
3214500 510.40603 0.9669062
3214750 518.46713 0.97177765
3215000 516.66144 0.98028044
3215250 514.21469 0.98338358
3215500 506.77029 0.9803585
3215750 516.96703 0.97996625
3216000 511.84004 0.97004929
3216250 507.83357 0.96264453
3216500 514.85707 0.959707
3216750 517.63483 0.9596623
3217000 509.8414 0.96434682
3217250 511.43235 0.96557005
3217500 513.38469 0.96473574
3217750 507.10789 0.96401281
3218000 518.66335 0.966327
3218250 513.7079 0.968584
3218500 509.68494 0.96732897
3218750 505.55249 0.9654506
3219000 511.23514 0.96570496
3219250 522.57659 0.96435503
3219500 512.76017 0.96395443
3219750 518.04699 0.96483865
3220000 510.61918 0.9627278
3220250 514.63863 0.96261018
3220500 505.32554 0.96053974
3220750 513.48955 0.96113784
3221000 517.16731 0.96441149
3221250 510.48658 0.96868887
3221500 517.91084 0.96932967
3221750 517.02009 0.96929285
3222000 502.0675 0.96570969
3222250 512.71029 0.96115839
3222500 505.85035 0.95989163
3222750 508.64356 0.95908391
3223000 512.03791 0.95971567
3223250 508.55159 0.96492172
3223500 511.64785 0.96556744
3223750 507.34075 0.96735971
3224000 516.68515 0.96854153
3224250 507.13807 0.96715061
3224500 518.01217 0.96746981
3224750 513.7754 0.9711717
3225000 512.983 0.97297575
3225250 510.44356 0.96675812
3225500 516.42004 0.96410807
3225750 514.17616 0.96224703
3226000 525.00389 0.96391573
3226250 509.29245 0.96221609
3226500 517.34145 0.96215723
3226750 508.27858 0.96527877
3227000 510.9602 0.97061001
3227250 510.57474 0.96911774
3227500 519.79337 0.97026724
3227750 508.13567 0.97070712
3228000 514.45675 0.96920764
3228250 510.04974 0.96160055
3228500 512.5675 0.95396959
3228750 517.08826 0.95549198
3229000 506.09905 0.9649881
3229250 514.85627 0.97352876
3229500 512.55079 0.97483624
3229750 511.02384 0.97262041
3230000 516.13649 0.97094597
3230250 516.42492 0.96991613
3230500 511.02297 0.97075536
3230750 520.90154 0.97127122
3231000 511.70786 0.96791206
3231250 513.16867 0.96944544
3231500 508.11307 0.96961812
3231750 518.12281 0.97078026
3232000 510.37067 0.97227165
3232250 513.47605 0.97121557
3232500 518.28082 0.97204784
3232750 513.97827 0.97276411
3233000 503.33659 0.97323498
3233250 511.16053 0.9794194
3233500 513.26058 0.98259194
3233750 511.97927 0.97798552
3234000 513.84251 0.97571707
3234250 511.26561 0.97479815
3234500 514.89412 0.97956732
3234750 510.58096 0.98509845
3235000 513.96573 0.98402384
3235250 502.66154 0.97969877
3235500 510.99423 0.97888384
3235750 506.8277 0.97508461
3236000 510.90648 0.96597571
3236250 516.07137 0.96115667
3236500 506.54499 0.96582052
3236750 514.72067 0.97249855
3237000 513.08295 0.97753466
3237250 507.73526 0.97980463
3237500 512.56601 0.9794242
3237750 516.15769 0.97679427
3238000 510.27372 0.97335124
3238250 519.65831 0.97731309
3238500 513.48005 0.9819811
3238750 512.91662 0.98231865
3239000 518.10706 0.97743038
3239250 509.47268 0.97300715
3239500 516.37099 0.97421503
3239750 522.18553 0.97710408
3240000 516.75064 0.97781177
3240250 517.34125 0.97789978
3240500 519.00242 0.97626131
3240750 508.71274 0.97633259
3241000 510.44292 0.97671003
3241250 518.76412 0.97436749
3241500 506.96984 0.97394001
3241750 512.17742 0.97141251
3242000 507.10029 0.97138713
3242250 508.58064 0.97398963
3242500 510.82052 0.97517115
3242750 511.64253 0.97148827
