# poly_id: PS
# temp_target: 353.0
# n_atoms: 10000
# seed: 420
step temp density
3140250 355.40401 1.0419282
3140500 355.28272 1.0455267
3140750 351.89835 1.0456684
3141000 357.77086 1.0479661
3141250 353.47867 1.0476287
3141500 354.04131 1.0475772
3141750 355.76097 1.0455117
3142000 348.79136 1.0411631
3142250 350.10261 1.0372003
3142500 349.77407 1.0404122
3142750 352.6635 1.0403818
3143000 351.34072 1.0431884
3143250 348.78285 1.0444539
3143500 355.60133 1.0486633
3143750 351.34439 1.04963
3144000 351.78917 1.0473356
3144250 353.99564 1.0419054
3144500 347.31381 1.0361681
3144750 351.2615 1.0309311
3145000 352.72113 1.0312991
3145250 350.52058 1.0380044
3145500 352.79673 1.0432023
3145750 348.25471 1.040654
3146000 357.46049 1.0433966
3146250 349.97193 1.0450958
3146500 350.9949 1.0472381
3146750 352.45704 1.0450174
3147000 347.43207 1.0380846
3147250 352.10685 1.0396463
3147500 359.00098 1.0412344
3147750 348.64536 1.0435746
3148000 355.1775 1.0413607
3148250 351.55113 1.0336964
3148500 353.49137 1.0352281
3148750 354.63039 1.0369706
3149000 351.57737 1.0442349
3149250 358.05899 1.0465125
3149500 351.79292 1.0496598
3149750 353.86902 1.046436
3150000 353.03623 1.0433504
3150250 353.00735 1.038705
3150500 354.71001 1.0411345
3150750 353.40777 1.0470602
3151000 352.50962 1.049675
3151250 354.15795 1.0420531
3151500 351.54096 1.0467392
3151750 350.52743 1.0438075
3152000 351.28055 1.0415241
3152250 351.518 1.0432056
3152500 353.47831 1.0407438
3152750 355.78452 1.0406334
3153000 344.51512 1.0441572
3153250 358.07501 1.0416221
3153500 348.38661 1.0408609
3153750 357.25056 1.0360615
3154000 351.77205 1.0360859
3154250 352.51525 1.0394281
3154500 353.9206 1.0402017
3154750 354.73101 1.0360751
3155000 354.66134 1.038783
3155250 352.72178 1.0361834
3155500 356.68189 1.0325531
3155750 351.92048 1.0373436
3156000 356.1715 1.0368503
3156250 355.33197 1.0406104
3156500 354.99522 1.0379687
3156750 360.54766 1.0379679
3157000 351.09508 1.0395274
3157250 351.84269 1.042427
3157500 354.71198 1.0388353
3157750 349.88255 1.0400467
3158000 356.31202 1.0421134
3158250 348.82961 1.0395263
3158500 355.25526 1.0337238
3158750 352.10356 1.034738
3159000 354.1262 1.0437991
3159250 354.91894 1.0450798
3159500 351.70106 1.043892
3159750 354.00115 1.0409229
3160000 351.85246 1.0387855
3160250 355.4644 1.0373477
3160500 347.93874 1.0372959
3160750 353.77427 1.0353882
3161000 351.68528 1.0380869
3161250 350.45118 1.0423378
3161500 354.92931 1.0442243
3161750 353.35381 1.0435597
3162000 351.34046 1.0404254
3162250 349.59477 1.0384363
3162500 354.81934 1.0408944
3162750 353.19265 1.0419632
3163000 357.0851 1.0443682
3163250 356.97115 1.0438541
3163500 353.97625 1.040915
3163750 350.20122 1.0366722
3164000 356.66744 1.035476
3164250 354.72199 1.0381577
3164500 353.04439 1.0435365
3164750 347.79343 1.0462835
3165000 355.94753 1.0443389
3165250 350.25945 1.0372614
3165500 350.17891 1.0404523
3165750 351.44936 1.0410667
3166000 350.57219 1.0449979
3166250 352.46565 1.0462082
3166500 356.69041 1.0437303
3166750 353.71729 1.043109
3167000 354.76528 1.0428822
3167250 351.30004 1.0378516
3167500 357.17148 1.035466
3167750 351.35701 1.0377171
3168000 352.9473 1.0408148
3168250 351.14549 1.0397201
3168500 350.79189 1.0391725
3168750 357.10424 1.0362687
3169000 353.16997 1.0346216
3169250 350.92419 1.0396904
3169500 353.70633 1.0428799
3169750 354.71691 1.0416357
3170000 353.6557 1.0387503
3170250 351.70621 1.0380886
3170500 358.12524 1.0399104
3170750 350.27474 1.0424034
3171000 357.23078 1.039513
3171250 353.58087 1.0386439
3171500 350.61678 1.0398951
3171750 352.91214 1.038023
3172000 355.07119 1.0413582
3172250 353.63575 1.0451001
3172500 354.08423 1.0433637
3172750 353.05797 1.0381392
3173000 353.24939 1.0354577
3173250 351.00979 1.0369507
3173500 352.86353 1.0370053
3173750 350.73467 1.0364891
3174000 358.5104 1.0387097
3174250 350.10149 1.03774
3174500 354.10517 1.0360755
3174750 356.1494 1.0365037
3175000 351.35374 1.0366939
3175250 354.49148 1.0385157
3175500 353.24579 1.0424057
3175750 355.01461 1.0412272
3176000 357.686 1.0375911
3176250 351.41396 1.0365789
3176500 350.1598 1.0323785
3176750 353.6273 1.0342115
3177000 349.95048 1.0417976
3177250 357.54095 1.0459203
3177500 346.68258 1.0409353
3177750 357.34899 1.0390675
3178000 351.47835 1.0403556
3178250 352.4752 1.0401037
3178500 351.43586 1.0392733
3178750 356.17431 1.0373433
3179000 352.2654 1.0373519
3179250 351.53078 1.0409639
3179500 356.43306 1.0388146
3179750 352.22611 1.0443988
3180000 358.27991 1.0429847
3180250 356.58542 1.0398991
3180500 348.68418 1.037366
3180750 353.62403 1.0399707
3181000 349.96426 1.0437681
3181250 358.92596 1.0448729
3181500 351.01531 1.0426742
3181750 352.37258 1.0422829
3182000 351.50155 1.0431135
3182250 354.38478 1.0422549
3182500 358.47292 1.0405702
3182750 352.15527 1.0403187
3183000 357.44466 1.0403193
3183250 350.5726 1.040844
3183500 356.39745 1.0416748
3183750 348.5115 1.0406612
3184000 354.31305 1.038492
3184250 352.73935 1.0338601
3184500 354.50861 1.0397633
3184750 355.46142 1.0496047
3185000 349.09249 1.0538089
3185250 353.08959 1.0467774
3185500 351.8458 1.0397273
3185750 352.83571 1.0412301
3186000 354.24288 1.0412291
3186250 356.16111 1.0380369
3186500 354.73547 1.0360264
3186750 353.08081 1.0405566
3187000 355.80213 1.0401687
3187250 353.79772 1.0404833
3187500 357.05741 1.0432742
3187750 351.38656 1.0422395
3188000 350.43115 1.0417762
3188250 346.84956 1.0473171
3188500 353.78917 1.0455054
3188750 349.14782 1.0421138
3189000 355.8927 1.0398442
3189250 352.91322 1.0350434
3189500 351.36568 1.0412849
3189750 352.3257 1.0496147
3190000 352.90633 1.0466569
3190250 354.91074 1.0433952
3190500 356.65206 1.0357649
3190750 349.25622 1.0350125
3191000 355.81632 1.0395404
3191250 347.84137 1.0450819
3191500 354.56088 1.0420974
3191750 352.18041 1.0360737
3192000 351.51665 1.0367337
3192250 354.39904 1.0449334
3192500 349.93382 1.0481907
3192750 353.54473 1.045252
3193000 352.93309 1.0384046
3193250 353.90625 1.0404871
3193500 354.08086 1.0384497
3193750 355.59382 1.0445154
3194000 350.43469 1.0499219
3194250 353.71405 1.0474754
3194500 350.1392 1.0431201
3194750 352.36733 1.0398729
3195000 353.19859 1.0403061
3195250 352.74038 1.0400824
3195500 350.58166 1.0450592
3195750 357.29325 1.0442075
3196000 353.73107 1.0437875
3196250 351.02558 1.0426977
3196500 355.5652 1.0402995
3196750 349.82271 1.0414782
3197000 356.55867 1.0402603
3197250 348.45377 1.037596
3197500 352.79731 1.03962
3197750 361.57419 1.0417047
3198000 353.30157 1.0387841
3198250 353.55902 1.0382213
3198500 353.22747 1.0377966
3198750 356.23674 1.0432261
3199000 354.67684 1.0443282
3199250 352.77107 1.0422939
3199500 347.84818 1.0389597
3199750 356.23469 1.0417227
3200000 352.61254 1.0422984
3200250 355.53255 1.0414604
3200500 356.71333 1.0436182
3200750 352.25009 1.0436026
3201000 354.69627 1.0439452
3201250 353.86242 1.046485
3201500 358.31444 1.0506224
3201750 348.79291 1.0495304
3202000 350.39173 1.0433051
3202250 354.22775 1.0429597
3202500 349.42539 1.0451015
3202750 354.72853 1.0437478
3203000 345.76659 1.0407325
3203250 351.37222 1.0333382
3203500 351.56962 1.0368028
3203750 348.96174 1.0409821
3204000 355.22002 1.0413795
3204250 348.4323 1.0404231
3204500 352.44459 1.0445601
3204750 355.23761 1.0474024
3205000 355.53991 1.0475317
3205250 353.08185 1.0449922
3205500 351.31281 1.0400673
3205750 350.39873 1.0387825
3206000 351.62764 1.0390989
3206250 354.83595 1.0413766
3206500 354.73535 1.0444939
3206750 347.70339 1.0466743
3207000 353.12595 1.0447232
3207250 352.16542 1.0434818
3207500 352.63725 1.0383304
3207750 355.99088 1.04148
3208000 348.25301 1.0424175
3208250 352.3684 1.0381082
3208500 348.11624 1.0361938
3208750 352.94677 1.0363466
3209000 351.7538 1.0428561
3209250 353.12906 1.0451771
3209500 352.79573 1.0459003
3209750 350.92421 1.0416451
3210000 360.09131 1.0345022
3210250 348.52166 1.0302091
3210500 353.04933 1.0351562
3210750 349.51574 1.0379829
3211000 351.01171 1.0430762
3211250 351.10622 1.0450711
3211500 349.97201 1.0456984
3211750 354.235 1.0445389
