# poly_id: PS
# temp_target: 333.0
# n_atoms: 10000
# seed: 4200
step temp density
3140250 335.41627 1.0497855
3140500 329.4442 1.0455225
3140750 329.14958 1.0449145
3141000 332.55318 1.0459543
3141250 334.6851 1.0454387
3141500 325.41735 1.0437152
3141750 333.0627 1.0498495
3142000 334.00396 1.0567773
3142250 330.49687 1.0514779
3142500 332.07972 1.0468165
3142750 328.74152 1.0382261
3143000 332.44857 1.0392513
3143250 330.31363 1.0449779
3143500 336.93145 1.0483347
3143750 335.21665 1.0494368
3144000 329.28983 1.0479483
3144250 335.6185 1.0526
3144500 331.82097 1.0541399
3144750 334.54626 1.0532485
3145000 333.32209 1.0544996
3145250 332.66084 1.0486496
3145500 332.32675 1.0447027
3145750 333.74285 1.0490187
3146000 330.50152 1.0547664
3146250 332.24128 1.0497233
3146500 328.00469 1.0437621
3146750 333.26152 1.0449352
3147000 332.08451 1.0490162
3147250 334.57193 1.0492463
3147500 329.76734 1.0521018
3147750 331.19132 1.0501398
3148000 330.47527 1.0508098
3148250 331.5401 1.0469481
3148500 333.40492 1.052132
3148750 329.23895 1.0562147
3149000 331.74519 1.0535105
3149250 331.10533 1.0503314
3149500 329.975 1.0475444
3149750 332.64869 1.0499911
3150000 333.78302 1.054853
3150250 331.14977 1.0530259
3150500 332.98103 1.0546105
3150750 337.91892 1.0535583
3151000 331.23046 1.0527777
3151250 336.61861 1.0482367
3151500 329.40667 1.0464105
3151750 335.33464 1.0480729
3152000 332.23523 1.0514109
3152250 333.58041 1.051687
3152500 327.55245 1.0511955
3152750 332.99126 1.0473822
3153000 331.6023 1.0430519
3153250 337.41354 1.0458636
3153500 334.05132 1.0496709
3153750 332.74543 1.0504544
3154000 330.20633 1.0549185
3154250 334.5222 1.0554659
3154500 329.35043 1.0546669
3154750 335.99397 1.0524166
3155000 328.36097 1.0508581
3155250 330.84446 1.0481359
3155500 331.66545 1.0466662
3155750 333.55587 1.0461462
3156000 329.40664 1.0534423
3156250 335.15682 1.0579706
3156500 330.88923 1.0492753
3156750 334.05683 1.0442755
3157000 328.16961 1.0473601
3157250 335.39393 1.0503857
3157500 329.43362 1.0495629
3157750 334.70195 1.0452857
3158000 337.88773 1.0433843
3158250 327.76325 1.0503271
3158500 332.6824 1.0506368
3158750 331.44256 1.0478345
3159000 336.73289 1.0450917
3159250 330.378 1.0472313
3159500 336.0925 1.0470515
3159750 338.49669 1.0479687
3160000 331.36427 1.0420954
3160250 333.93242 1.0465381
3160500 338.62352 1.047692
3160750 329.6343 1.0531269
3161000 333.15694 1.0523035
3161250 328.77999 1.0463289
3161500 335.40945 1.0446738
3161750 332.55944 1.0466508
3162000 330.27116 1.0488486
3162250 334.15679 1.0542937
3162500 335.20732 1.0509977
3162750 333.98202 1.0511738
3163000 336.47957 1.0514881
3163250 331.06438 1.0436544
3163500 333.06075 1.0469869
3163750 334.88319 1.0480635
3164000 336.45208 1.0540789
3164250 335.29927 1.056624
3164500 331.05562 1.053995
3164750 331.50226 1.0550035
3165000 335.38864 1.0524291
3165250 329.84347 1.0460594
3165500 332.18872 1.0439701
3165750 328.55225 1.0508559
3166000 337.59721 1.0546899
3166250 330.35259 1.0599117
3166500 335.32415 1.0562029
3166750 337.62376 1.0552528
3167000 329.96951 1.0559341
3167250 336.70545 1.0556357
3167500 334.33282 1.050096
3167750 335.56797 1.0409073
3168000 338.22633 1.0438186
3168250 332.13992 1.0483721
3168500 334.3145 1.0548536
3168750 331.65915 1.0583665
3169000 332.81415 1.0563688
3169250 334.44225 1.0566772
3169500 329.83849 1.0517184
3169750 332.2855 1.0434869
3170000 331.39195 1.041774
3170250 334.76179 1.0444185
3170500 329.9506 1.0487523
3170750 337.68412 1.0480403
3171000 333.3709 1.0462763
3171250 329.27114 1.0489275
3171500 336.54794 1.0483082
3171750 334.10968 1.0486561
3172000 333.95232 1.0492011
3172250 333.83084 1.0497057
3172500 329.68343 1.0496208
3172750 336.04545 1.048552
3173000 330.38716 1.0519605
3173250 333.48806 1.0539415
3173500 333.57347 1.0507774
3173750 335.852 1.0522874
3174000 331.37826 1.0483081
3174250 334.14325 1.0387355
3174500 330.05247 1.0324954
3174750 335.96804 1.0360743
3175000 328.26975 1.0464407
3175250 332.02337 1.0481874
3175500 330.79444 1.0513182
3175750 333.07571 1.050007
3176000 334.72762 1.0463249
3176250 329.98001 1.0448989
3176500 333.61733 1.0478101
3176750 333.34294 1.0506946
3177000 332.24003 1.0490292
3177250 333.90811 1.0462782
3177500 334.78455 1.0460666
3177750 335.48215 1.052442
3178000 331.77436 1.0488817
3178250 333.48232 1.0470958
3178500 329.58883 1.0408811
3178750 335.88973 1.0406301
3179000 334.74394 1.0423987
3179250 332.3422 1.0432546
3179500 331.09522 1.0448487
3179750 333.04072 1.0478476
3180000 331.48152 1.053668
3180250 335.3663 1.0480851
3180500 334.15134 1.0449687
3180750 331.14557 1.0448412
3181000 338.27162 1.0459981
3181250 329.3721 1.0446822
3181500 334.03413 1.0495079
3181750 334.56327 1.0505056
3182000 331.69685 1.05464
3182250 335.42131 1.0552647
3182500 329.86555 1.0513029
3182750 332.54294 1.0431743
3183000 331.4918 1.0429337
3183250 334.53346 1.0427877
3183500 331.47647 1.0406215
3183750 332.71303 1.0427662
3184000 336.88642 1.0449527
3184250 330.7889 1.0441235
3184500 332.21289 1.0468089
3184750 338.18742 1.045994
3185000 330.52685 1.0485791
3185250 331.2 1.0468198
3185500 335.52246 1.0480233
3185750 330.85072 1.0474345
3186000 338.81586 1.0451042
3186250 333.39862 1.0427766
3186500 330.68025 1.0448754
3186750 332.52176 1.051571
3187000 329.0015 1.0545834
3187250 334.59959 1.0544641
3187500 333.67258 1.0514024
3187750 334.25502 1.0489584
3188000 333.06029 1.0434595
3188250 336.00642 1.0428224
3188500 334.70098 1.0443976
3188750 336.12518 1.0492142
3189000 331.38691 1.0507412
3189250 330.43807 1.052965
3189500 335.54207 1.0484249
3189750 331.97235 1.0481509
3190000 334.93712 1.0498872
3190250 336.24841 1.0502716
3190500 332.0798 1.050775
3190750 330.80999 1.046272
3191000 337.28506 1.0528844
3191250 330.98922 1.0530209
3191500 333.04311 1.052407
3191750 332.44025 1.053126
3192000 333.84393 1.051495
3192250 337.18089 1.0506098
3192500 332.5841 1.043076
3192750 336.68023 1.0397272
3193000 332.64201 1.0444685
3193250 334.07861 1.0486198
3193500 336.19985 1.0497187
3193750 331.85078 1.0490907
3194000 329.45657 1.0500331
3194250 334.39313 1.0482205
3194500 336.93927 1.0474525
3194750 330.23365 1.0488747
3195000 338.221 1.0496397
3195250 333.78806 1.0532336
3195500 335.87502 1.050947
3195750 331.46399 1.0447243
3196000 334.01489 1.0380792
3196250 332.68925 1.0451124
3196500 333.34581 1.0539009
3196750 335.39497 1.05296
3197000 332.19334 1.0521428
3197250 335.18441 1.0541088
3197500 330.046 1.0498197
3197750 328.71825 1.0511889
3198000 333.55497 1.0541688
3198250 330.76355 1.0549387
3198500 333.44655 1.0556256
3198750 332.23683 1.0541004
3199000 333.68801 1.0517563
3199250 330.03805 1.0493529
3199500 339.43672 1.0459974
3199750 331.44552 1.0468834
3200000 332.39877 1.0464509
3200250 336.15328 1.0462759
3200500 328.68166 1.0457349
3200750 337.14111 1.0524356
3201000 328.04775 1.0585764
3201250 332.77537 1.059118
3201500 334.11473 1.0539024
3201750 334.99942 1.0544307
3202000 336.52097 1.0571021
3202250 331.15369 1.0600882
3202500 335.29838 1.0618995
3202750 332.5111 1.0565067
3203000 334.71538 1.0540114
3203250 330.1869 1.0482356
3203500 332.30132 1.0452364
3203750 333.03419 1.0461434
3204000 331.66608 1.0535005
3204250 328.62628 1.0506
3204500 330.59416 1.0490557
3204750 335.91663 1.0526505
3205000 330.11912 1.0515953
3205250 330.89842 1.0478936
3205500 335.11324 1.0498832
3205750 330.43884 1.0548005
3206000 332.91599 1.0576616
3206250 334.50663 1.0569702
3206500 336.21039 1.0552755
3206750 331.05153 1.0519846
3207000 333.34852 1.0480345
3207250 330.3615 1.0480162
3207500 332.86024 1.0480185
3207750 333.35927 1.0517339
3208000 333.48271 1.0499906
3208250 333.63358 1.0459478
3208500 329.97077 1.045791
3208750 334.40136 1.0528764
3209000 328.70578 1.0608389
3209250 333.54248 1.0569784
3209500 333.33975 1.0517728
3209750 335.43322 1.0480082
3210000 336.90408 1.0464255
3210250 330.8599 1.0539734
3210500 336.35338 1.0527929
3210750 334.73772 1.0547595
3211000 337.69955 1.0560049
3211250 330.20459 1.0532125
3211500 333.67046 1.0484283
3211750 334.18364 1.0446106
3212000 331.29288 1.0490599
3212250 336.43237 1.0490246
3212500 331.96045 1.0496822
3212750 335.57116 1.0506082
3213000 333.71963 1.052957
3213250 329.06552 1.0536597
3213500 338.17231 1.0527097
3213750 333.16781 1.049877
3214000 331.76355 1.051848
3214250 334.98126 1.0527362
3214500 331.05376 1.0502502
3214750 333.52476 1.0455134
3215000 333.25498 1.0444287
3215250 332.73996 1.0440716
3215500 333.04536 1.0465417
3215750 329.75871 1.0515102
3216000 334.82091 1.0439464
3216250 330.71467 1.0406942
3216500 329.59938 1.0445292
3216750 335.05842 1.0476113
3217000 334.32247 1.0506324
3217250 333.89355 1.0530028
3217500 329.31368 1.0490927
3217750 330.883 1.0460581
3218000 335.92836 1.0434718
3218250 326.75352 1.0478553
3218500 337.01659 1.055976
3218750 333.54906 1.050829
3219000 334.45751 1.0487067
3219250 333.47225 1.0449989
3219500 329.81237 1.0461584
3219750 335.7723 1.0499542
3220000 328.41629 1.0532437
3220250 333.80804 1.050473
3220500 336.59631 1.0494027
3220750 328.48037 1.0526043
3221000 333.86753 1.0485176
3221250 331.69674 1.0520364
3221500 333.84438 1.0549671
3221750 330.05803 1.0529122
3222000 333.12146 1.0505778
3222250 329.02885 1.0476273
3222500 333.60941 1.0493248
3222750 332.634 1.0493144
3223000 340.5438 1.0487155
3223250 336.18522 1.0431941
3223500 336.37484 1.0393922
3223750 329.89711 1.0399719
3224000 339.68151 1.0402432
3224250 333.46304 1.0438516
3224500 334.76253 1.0457212
3224750 336.93406 1.0495299
3225000 331.53867 1.0489798
3225250 339.68098 1.0497076
3225500 330.55852 1.0432677
3225750 333.99277 1.0440778
3226000 332.9663 1.0405451
3226250 333.36273 1.043345
3226500 336.30361 1.0412511
3226750 329.22259 1.0440516
3227000 333.85683 1.0470184
3227250 328.77596 1.0446688
3227500 336.22277 1.0424141
3227750 329.26157 1.0441703
3228000 336.33757 1.045423
3228250 331.54545 1.0487697
3228500 334.18531 1.0486259
3228750 338.49674 1.0481028
3229000 329.28287 1.0457994
3229250 333.04758 1.0488362
3229500 333.40154 1.0446575
3229750 331.74147 1.0457983
3230000 338.96452 1.0448298
3230250 332.15627 1.0467525
3230500 331.5487 1.0441038
3230750 334.55212 1.0502175
3231000 329.76018 1.053424
3231250 335.9275 1.0535721
3231500 329.58638 1.0531593
3231750 334.28742 1.0493271
3232000 331.12529 1.045269
3232250 332.23324 1.0443815
3232500 329.07184 1.0419601
3232750 335.51401 1.0405316
3233000 331.63475 1.0457325
3233250 336.65948 1.0488031
3233500 334.83854 1.0487463
3233750 332.24181 1.0537379
3234000 334.43645 1.0552117
3234250 334.16221 1.0527573
3234500 335.19368 1.0482109
3234750 333.25435 1.0484851
3235000 334.2272 1.0477024
3235250 335.97971 1.0530717
3235500 330.97455 1.0601418
3235750 334.19756 1.0588266
3236000 328.85759 1.0531935
3236250 332.67462 1.0491238
3236500 332.4914 1.0485919
3236750 329.16319 1.0486112
3237000 331.3151 1.0442781
3237250 333.5338 1.0400786
3237500 337.0111 1.0428679
3237750 330.12182 1.049407
3238000 335.54324 1.0564167
3238250 338.18132 1.055082
3238500 333.78781 1.0454973
3238750 334.91166 1.0448096
3239000 330.06178 1.0434494
3239250 329.69715 1.0467839
3239500 334.5775 1.0435457
3239750 332.38268 1.0437866
3240000 331.78458 1.0464777
3240250 335.53255 1.0515467
