# poly_id: PS
# temp_target: 533.0
# n_atoms: 10000
# seed: 42
step temp density
3140250 538.0618 0.94396384
3140500 538.85517 0.94693506
3140750 529.3108 0.94842217
3141000 531.17955 0.95516757
3141250 532.63025 0.96454757
3141500 528.7752 0.96462362
3141750 521.89973 0.95869813
3142000 536.45918 0.95394447
3142250 533.62209 0.957989
3142500 531.29879 0.96298274
3142750 533.19024 0.97045844
3143000 527.92042 0.97183028
3143250 526.41801 0.96709618
3143500 533.05477 0.96384023
3143750 535.03878 0.96406626
3144000 524.09407 0.96377749
3144250 532.35957 0.96395502
3144500 527.13857 0.96329626
3144750 535.72423 0.96446521
3145000 529.15411 0.96268701
3145250 532.89402 0.95966146
3145500 532.48677 0.95444232
3145750 527.79255 0.95172345
3146000 535.21994 0.95188602
3146250 540.74513 0.95072895
3146500 531.5352 0.94962988
3146750 534.70239 0.9512339
3147000 532.40474 0.95128383
3147250 531.76113 0.95182962
3147500 533.44595 0.9545283
3147750 530.4393 0.95821999
3148000 536.48888 0.95831399
3148250 531.36099 0.96099794
3148500 540.22217 0.96846629
3148750 527.21045 0.97404709
3149000 533.03478 0.97709666
3149250 536.12156 0.97200309
3149500 530.9871 0.96666968
3149750 530.65735 0.96358356
3150000 525.67257 0.96164219
3150250 531.95749 0.95949692
3150500 539.48601 0.95791705
3150750 535.94821 0.95739255
3151000 528.65383 0.95964699
3151250 536.28072 0.96704303
3151500 536.53657 0.96477279
3151750 530.53028 0.95758102
3152000 532.99071 0.95476898
3152250 532.18165 0.95673116
3152500 535.60967 0.96174006
3152750 531.47394 0.96953948
3153000 533.75448 0.97298497
3153250 533.3758 0.9776399
3153500 532.03505 0.97321604
3153750 533.45981 0.96831123
3154000 529.83901 0.96618403
3154250 534.51446 0.9651984
3154500 531.65341 0.96548518
3154750 529.16592 0.96808387
3155000 531.53456 0.9704807
3155250 528.72955 0.9690635
3155500 533.24752 0.96569936
3155750 527.83308 0.96244264
3156000 529.3936 0.96121761
3156250 531.08563 0.96209242
3156500 518.67005 0.9632835
3156750 535.86314 0.96725128
3157000 533.36952 0.9647919
3157250 531.63834 0.96457721
3157500 531.32756 0.96573313
3157750 533.58175 0.96399707
3158000 535.89568 0.96055852
3158250 531.47653 0.95757129
3158500 528.75712 0.95721545
3158750 537.56882 0.95329432
3159000 533.40058 0.95698499
3159250 532.95756 0.9612322
3159500 528.35281 0.96871304
3159750 532.14555 0.97018468
3160000 532.89292 0.96649238
3160250 532.16144 0.96176148
3160500 535.72684 0.96541864
3160750 529.00652 0.96532612
3161000 536.60793 0.95973623
3161250 529.41737 0.95285879
3161500 521.04478 0.9482245
3161750 543.14318 0.94945383
3162000 530.64475 0.95368877
3162250 535.18031 0.95825158
3162500 535.60016 0.95668381
3162750 529.97009 0.95955215
3163000 533.9987 0.9592395
3163250 538.16092 0.95894772
3163500 527.46488 0.96045412
3163750 535.69487 0.9580927
3164000 530.6335 0.95947099
3164250 538.85763 0.9632723
3164500 530.96009 0.96995621
3164750 536.08792 0.96950475
3165000 535.51848 0.96897317
3165250 536.51003 0.96638741
3165500 528.00397 0.9574295
3165750 535.66395 0.95152039
3166000 531.19169 0.94737542
3166250 533.44327 0.95409722
3166500 530.76699 0.96075046
3166750 531.14897 0.96456851
3167000 532.57766 0.96315426
3167250 530.88199 0.96434914
3167500 534.0328 0.96457498
3167750 529.69809 0.9655949
3168000 538.02695 0.96266751
3168250 532.57418 0.9521221
3168500 530.53318 0.94735169
3168750 539.32093 0.94723455
3169000 524.87485 0.94925136
3169250 545.76644 0.95246164
3169500 533.37986 0.95359541
3169750 534.28931 0.95850156
3170000 541.57145 0.95927955
3170250 531.21136 0.95644877
3170500 537.25396 0.95812623
3170750 530.00591 0.95927944
3171000 536.0099 0.95896047
3171250 535.93248 0.95699092
3171500 528.79032 0.9581622
3171750 530.04299 0.95729249
3172000 532.1614 0.95873008
3172250 533.48519 0.95740832
3172500 530.01481 0.95632962
3172750 531.40084 0.95756964
3173000 528.00039 0.95532485
3173250 538.57399 0.95463984
3173500 528.2228 0.95496227
3173750 534.70022 0.96035548
3174000 532.89632 0.96600485
3174250 531.95674 0.96712358
3174500 536.37311 0.95925071
3174750 528.93588 0.95733727
3175000 537.95156 0.95632847
3175250 528.95133 0.96007891
3175500 536.63463 0.96092947
3175750 528.08501 0.96069695
3176000 533.33422 0.96190475
3176250 537.93265 0.96246319
3176500 533.79109 0.96214132
3176750 541.02296 0.96282301
3177000 529.14408 0.96299732
3177250 532.59136 0.96169448
3177500 531.80007 0.96595768
3177750 536.08962 0.96490977
3178000 529.02536 0.96434747
3178250 532.8205 0.96474587
3178500 524.47311 0.95951476
3178750 537.02727 0.9586288
3179000 532.59049 0.95323013
3179250 530.58317 0.95337897
3179500 538.16133 0.95413195
3179750 534.53563 0.95573703
3180000 529.23428 0.95955278
3180250 534.17342 0.96237624
3180500 541.10391 0.96504493
3180750 528.4281 0.96526135
3181000 536.18344 0.96483808
3181250 535.86974 0.96514331
3181500 532.22103 0.96499414
3181750 536.31861 0.96375934
3182000 538.67691 0.95820575
3182250 539.12744 0.95748631
3182500 529.61929 0.96235279
3182750 537.09422 0.96538496
3183000 530.9149 0.96541609
3183250 526.37687 0.96448655
3183500 538.67233 0.96374307
3183750 527.11778 0.96233239
3184000 533.39266 0.961865
3184250 527.15754 0.9607305
3184500 537.5163 0.96069095
3184750 526.62935 0.95811363
3185000 532.71817 0.95578037
3185250 540.60357 0.95763284
3185500 525.76864 0.95807928
3185750 531.82799 0.95726228
3186000 534.47512 0.96179405
3186250 530.75329 0.96485496
3186500 531.77759 0.96370242
3186750 542.01476 0.95898667
3187000 533.98237 0.95325434
3187250 541.51641 0.9499735
3187500 530.0615 0.95003459
3187750 528.6155 0.95030409
3188000 529.51677 0.9519297
3188250 529.20048 0.9533963
3188500 532.31632 0.95161056
3188750 537.12716 0.94960584
3189000 539.28701 0.95285299
3189250 530.65136 0.95478016
3189500 532.29303 0.95488215
3189750 530.31573 0.95721544
3190000 538.75144 0.95817664
3190250 532.78637 0.96095869
3190500 525.54104 0.96373638
3190750 541.0401 0.96123809
3191000 526.44406 0.95662601
3191250 536.03627 0.95784428
3191500 536.2489 0.95886821
3191750 538.22734 0.9578555
3192000 531.5384 0.95186376
3192250 540.40494 0.94506687
3192500 536.05012 0.94486437
3192750 538.61258 0.95097362
3193000 533.73396 0.9581903
3193250 526.10765 0.96095162
3193500 538.17105 0.9655137
3193750 532.54644 0.96504048
3194000 527.77481 0.96537508
3194250 533.76431 0.9678821
3194500 532.74074 0.97142662
3194750 528.29274 0.96484966
3195000 523.29352 0.95986172
3195250 535.50185 0.95315871
3195500 534.35912 0.95386262
3195750 531.78644 0.95977345
3196000 540.2379 0.95935474
3196250 534.66852 0.95828037
3196500 538.11793 0.96003188
3196750 531.44961 0.96137468
3197000 536.30197 0.96265896
3197250 538.94551 0.96226629
3197500 535.00448 0.95751485
3197750 536.9295 0.95268845
3198000 531.40806 0.95549528
3198250 524.42698 0.95733846
