# poly_id: PS
# temp_target: 533.0
# n_atoms: 10000
# seed: 4200
step temp density
3140250 534.42245 0.9487151
3140500 533.84301 0.94952001
3140750 531.88515 0.9498202
3141000 526.19384 0.95290594
3141250 533.37761 0.95623286
3141500 535.04423 0.95135071
3141750 533.03898 0.94736265
3142000 527.50737 0.94801275
3142250 535.58304 0.94972906
3142500 531.62219 0.95536242
3142750 537.49955 0.95843854
3143000 534.59848 0.95532556
3143250 532.54574 0.95132771
3143500 536.18837 0.95011963
3143750 532.32969 0.9473988
3144000 530.11339 0.94681153
3144250 532.50338 0.9486707
3144500 532.77841 0.94783361
3144750 529.78614 0.94556915
3145000 540.39426 0.94477221
3145250 538.47502 0.94157958
3145500 531.28351 0.94050479
3145750 533.25038 0.9423263
3146000 532.36381 0.94319203
3146250 531.08717 0.94435421
3146500 525.38694 0.93854724
3146750 532.86116 0.93716495
3147000 534.40382 0.93370922
3147250 535.64066 0.93760814
3147500 529.47635 0.94257506
3147750 536.58481 0.94395668
3148000 529.18072 0.94300611
3148250 540.59704 0.93827302
3148500 535.7449 0.93259148
3148750 540.72938 0.9327637
3149000 530.8315 0.9330542
3149250 527.71082 0.93967851
3149500 535.80508 0.94341944
3149750 533.36255 0.9421355
3150000 540.38065 0.93938321
3150250 533.16098 0.93644512
3150500 528.1531 0.93679283
3150750 542.76902 0.9379475
3151000 534.69175 0.93953795
3151250 532.88608 0.94349892
3151500 532.88841 0.9522881
3151750 537.88643 0.95537912
3152000 528.52085 0.95507211
3152250 531.55999 0.95054706
3152500 522.7295 0.94424384
3152750 535.58332 0.94153052
3153000 527.91611 0.93955116
3153250 527.51725 0.93830008
3153500 541.9214 0.93193293
3153750 539.25799 0.93148541
3154000 532.08982 0.93509295
3154250 540.02876 0.93677221
3154500 524.97318 0.9378232
3154750 539.77347 0.9364526
3155000 522.98932 0.93788962
3155250 524.92014 0.93440726
3155500 536.29414 0.93213243
3155750 525.12383 0.93861069
3156000 539.20894 0.94419948
3156250 528.67463 0.94797057
3156500 534.80581 0.9493462
3156750 532.03741 0.95039503
3157000 530.70194 0.94672495
3157250 524.5039 0.94548262
3157500 540.69502 0.94273112
3157750 528.31211 0.94303647
3158000 534.82096 0.94423732
3158250 536.49253 0.93881016
3158500 527.00192 0.94084285
3158750 537.48189 0.95139278
3159000 529.34263 0.95621356
3159250 531.28833 0.96043015
3159500 529.098 0.95755624
3159750 528.35839 0.95002687
3160000 529.52873 0.94516324
3160250 527.01889 0.9430141
3160500 536.46685 0.93731146
3160750 536.21855 0.93600088
3161000 531.85464 0.94049109
3161250 526.59253 0.94330146
3161500 532.42504 0.94018343
3161750 538.68868 0.93726197
3162000 534.91823 0.93909666
3162250 534.28325 0.94349483
3162500 533.7669 0.94715292
3162750 537.43477 0.94566427
3163000 531.21037 0.94345951
3163250 543.42572 0.94340541
3163500 525.02994 0.94461335
3163750 536.34423 0.94349036
3164000 534.25852 0.94002446
3164250 532.42195 0.93640095
3164500 533.98914 0.9412837
3164750 531.22595 0.94422132
3165000 526.36465 0.94713171
3165250 535.24884 0.95055052
3165500 527.06203 0.95280287
3165750 531.17621 0.95218208
3166000 536.30082 0.94939835
3166250 527.41066 0.94877054
3166500 534.20264 0.94543433
3166750 533.29692 0.94871697
3167000 529.51182 0.94863944
3167250 536.80723 0.94959495
3167500 528.67743 0.95213605
3167750 536.45143 0.95501657
3168000 522.98321 0.95882764
3168250 533.24157 0.95619895
3168500 536.66293 0.94890029
3168750 524.21373 0.94259188
3169000 535.61261 0.94520617
3169250 532.8532 0.94679083
3169500 531.83524 0.94715725
3169750 531.14648 0.94421373
3170000 534.44856 0.94567435
3170250 534.10503 0.9469567
3170500 540.0338 0.95062911
3170750 538.91112 0.94983309
3171000 532.43062 0.9469153
3171250 539.86197 0.94727596
3171500 538.47544 0.94487854
3171750 529.51756 0.94214364
3172000 539.13817 0.94325856
3172250 534.28043 0.94975441
3172500 533.13589 0.95573352
3172750 532.13148 0.95919548
3173000 538.02062 0.95161567
3173250 527.2068 0.94067298
3173500 536.13569 0.93927332
3173750 524.89054 0.93544715
3174000 536.3974 0.93930587
3174250 530.33036 0.94815794
3174500 531.90081 0.95260054
3174750 534.6644 0.95294093
3175000 528.93684 0.95052484
3175250 530.5672 0.94874073
3175500 530.71276 0.94936314
3175750 541.17169 0.94412922
3176000 528.19969 0.93980058
3176250 537.14062 0.93865798
3176500 533.01633 0.94019535
3176750 538.05925 0.94313527
3177000 530.0284 0.94418565
3177250 528.81914 0.94406395
3177500 533.60226 0.9433728
3177750 533.31048 0.94332418
3178000 533.97709 0.94198001
3178250 528.33595 0.94072488
3178500 536.06161 0.94236056
3178750 538.21342 0.94460195
3179000 527.15877 0.94533628
3179250 529.59799 0.94660436
3179500 531.04666 0.94786794
3179750 529.85661 0.94631021
3180000 535.86686 0.94925212
3180250 531.97666 0.95230114
3180500 537.6322 0.94740203
3180750 530.35334 0.94290331
3181000 531.50417 0.93699944
3181250 534.40631 0.93960907
3181500 531.0575 0.94141122
3181750 536.12599 0.9439193
3182000 532.30743 0.94405923
3182250 534.24341 0.94124201
3182500 528.25969 0.94076661
3182750 532.04239 0.94173137
3183000 529.48125 0.94099846
3183250 532.90532 0.94097497
3183500 534.12618 0.94378697
3183750 528.70415 0.9437275
3184000 529.25309 0.94215345
3184250 530.23174 0.94058002
3184500 530.22428 0.94549535
3184750 532.44872 0.9464413
3185000 531.6359 0.94431174
3185250 537.66895 0.94138304
3185500 525.26511 0.93836352
3185750 530.3091 0.94308532
3186000 537.98438 0.94709396
3186250 531.02519 0.95041672
3186500 538.59535 0.94800189
3186750 534.21089 0.94125358
3187000 532.34109 0.93651226
3187250 531.56623 0.93852026
3187500 530.71549 0.93939083
3187750 540.36663 0.94265014
3188000 539.44141 0.94705726
3188250 531.51921 0.95109903
3188500 536.20462 0.95141226
3188750 533.15388 0.95267489
3189000 533.54271 0.95373489
3189250 528.12088 0.95131688
3189500 528.1398 0.94518289
3189750 540.15396 0.94526862
3190000 531.84015 0.94615492
3190250 533.04062 0.94772781
3190500 530.71768 0.9524528
3190750 531.81963 0.95023751
3191000 529.53177 0.94683719
3191250 536.94327 0.94444839
3191500 527.76564 0.94855374
3191750 540.20187 0.94743725
3192000 534.35088 0.95007912
3192250 536.33938 0.94638112
3192500 529.48763 0.94256709
3192750 540.30135 0.94377102
3193000 527.1532 0.94173611
3193250 541.39862 0.94281609
3193500 531.528 0.94781573
3193750 539.44978 0.94643647
3194000 530.32377 0.94285349
3194250 530.2068 0.9373602
3194500 530.14748 0.9358634
3194750 533.80127 0.94284089
3195000 534.64131 0.94957783
3195250 529.25882 0.9514302
3195500 529.22239 0.95151701
3195750 531.27348 0.95080153
3196000 527.13376 0.94665748
3196250 529.63965 0.94382281
3196500 536.31093 0.94461303
3196750 526.38721 0.94655289
3197000 541.94762 0.9498572
3197250 534.68344 0.95338647
3197500 528.10344 0.95362288
3197750 531.08813 0.95648148
3198000 526.68422 0.95618031
3198250 532.67348 0.95184399
3198500 529.44436 0.95212787
3198750 534.96572 0.94888333
3199000 528.63811 0.94777786
3199250 541.15574 0.94727993
3199500 533.145 0.94489794
3199750 536.34283 0.94457428
3200000 535.77015 0.94623056
3200250 533.08279 0.94617745
3200500 535.48256 0.94646209
3200750 529.25408 0.94853085
3201000 534.77835 0.94824364
3201250 530.76795 0.94650541
3201500 533.25056 0.94900212
3201750 537.39526 0.9478478
3202000 534.37103 0.94732761
3202250 529.59741 0.94320757
3202500 536.93684 0.94122503
3202750 530.71181 0.93931678
3203000 539.56876 0.93982636
3203250 526.48529 0.94175821
3203500 538.18617 0.94337075
3203750 530.87931 0.94744567
3204000 536.53588 0.95162155
3204250 533.34267 0.94493995
3204500 533.53943 0.94306237
3204750 530.73359 0.940762
3205000 534.38773 0.94267818
3205250 536.49372 0.94803642
3205500 530.75428 0.94762588
3205750 537.79133 0.94883689
3206000 531.51358 0.94779845
3206250 528.06819 0.94534373
3206500 539.42919 0.94808181
3206750 523.83992 0.94704561
3207000 530.07953 0.94221259
3207250 536.37874 0.94028654
3207500 530.97676 0.94040409
3207750 537.28914 0.94419467
3208000 536.75632 0.94297462
3208250 523.37392 0.93940184
3208500 536.51483 0.93741477
3208750 526.99139 0.93419416
3209000 538.38018 0.93684498
3209250 531.47527 0.94195496
3209500 531.26771 0.94539726
3209750 529.03874 0.94985352
3210000 534.41626 0.94514011
3210250 527.07608 0.94116167
3210500 537.4751 0.94298479
3210750 534.40014 0.9425902
3211000 527.71038 0.94048669
3211250 539.91409 0.93923256
3211500 530.21671 0.93600036
3211750 528.57036 0.93806091
3212000 531.31341 0.94619203
3212250 528.82221 0.95199813
3212500 532.88657 0.95694675
3212750 532.12237 0.95728933
3213000 528.85907 0.95639247
3213250 529.29238 0.95573787
3213500 535.35528 0.95837594
3213750 534.89807 0.95657478
3214000 525.74989 0.95674054
3214250 544.30229 0.95324182
3214500 526.32659 0.95133003
3214750 533.6361 0.95065694
3215000 533.64326 0.94918322
3215250 523.43484 0.94767918
3215500 531.26286 0.95069095
3215750 522.57148 0.95712767
3216000 535.12233 0.96078388
3216250 536.90091 0.96120763
3216500 534.19004 0.96071902
3216750 530.97856 0.95531974
3217000 527.98233 0.95285056
3217250 535.53215 0.94698806
3217500 528.63906 0.94350865
3217750 536.02142 0.94404432
3218000 532.69329 0.94671753
3218250 532.12248 0.9483949
3218500 541.5428 0.9507008
3218750 534.81822 0.95486023
3219000 530.99749 0.953946
3219250 539.35382 0.95403605
3219500 533.42827 0.95912152
3219750 529.97824 0.95986806
3220000 536.04398 0.95627898
3220250 530.76541 0.95472882
3220500 535.3443 0.95361816
3220750 529.10808 0.95381536
3221000 535.6854 0.9537125
3221250 531.35335 0.9566801
3221500 532.58056 0.9610364
3221750 537.8804 0.96351511
3222000 534.18494 0.95775291
3222250 536.79154 0.95208794
3222500 526.55601 0.95127229
3222750 539.24562 0.95173887
3223000 531.15391 0.95755715
3223250 535.87826 0.96358168
3223500 528.2658 0.96827722
3223750 530.47582 0.96587669
3224000 535.97828 0.96192133
3224250 532.76371 0.96139774
3224500 539.98072 0.95675921
3224750 532.60171 0.95066297
3225000 526.86064 0.95230021
3225250 535.7495 0.9562766
3225500 524.21405 0.95744863
3225750 528.34431 0.95748162
3226000 534.35101 0.95494079
3226250 525.41031 0.9529092
3226500 533.00388 0.94674799
3226750 524.83737 0.94577586
3227000 529.69327 0.95161643
3227250 535.31938 0.95303028
3227500 530.22217 0.95558347
3227750 529.30827 0.95603262
3228000 533.66739 0.9555508
3228250 539.55543 0.95268016
3228500 528.55546 0.95030746
3228750 533.52044 0.95100611
3229000 532.60769 0.94931732
3229250 534.31863 0.95016968
3229500 532.06919 0.9529342
3229750 532.71883 0.94658329
3230000 529.37401 0.94489293
3230250 530.59602 0.94532791
3230500 534.99102 0.95239641
3230750 532.87574 0.95998955
3231000 545.8396 0.96258809
3231250 533.28198 0.96148455
3231500 534.78443 0.95386255
3231750 536.82935 0.94513783
3232000 529.7312 0.94374789
3232250 533.03891 0.94793357
3232500 534.89851 0.94750366
3232750 530.7313 0.94948178
3233000 525.0046 0.94807308
3233250 536.89829 0.95214287
3233500 529.74205 0.95439105
3233750 531.24392 0.9546815
3234000 535.15946 0.95092803
3234250 528.15951 0.94945948
3234500 535.25343 0.95474579
3234750 522.62808 0.95837116
3235000 536.42732 0.95840355
3235250 527.42834 0.95940735
3235500 539.08857 0.96150546
3235750 534.63998 0.96213619
3236000 528.95442 0.96134186
3236250 533.44045 0.95755637
3236500 525.85987 0.95762501
3236750 536.87153 0.95513492
3237000 530.71102 0.9570692
3237250 533.28141 0.96433625
3237500 528.96139 0.96920593
3237750 533.11061 0.96714497
3238000 535.88586 0.96067874
3238250 527.4795 0.95491045
3238500 531.56322 0.95041156
3238750 538.72948 0.9513075
3239000 530.80964 0.95492265
3239250 532.4059 0.95756901
3239500 529.86218 0.95644688
3239750 537.27307 0.9519622
3240000 530.56536 0.94877156
3240250 535.12447 0.95075071
3240500 531.57089 0.95166352
3240750 535.54418 0.94701271
3241000 531.97753 0.9409109
3241250 534.02717 0.94077113
3241500 529.99965 0.94683065
3241750 530.60075 0.9515282
3242000 525.09029 0.95594672
3242250 535.3015 0.9563222
3242500 530.27532 0.95658876
3242750 539.63673 0.96119409
3243000 527.68905 0.95817389
3243250 535.98997 0.95350428
3243500 523.58344 0.94797981
3243750 532.2067 0.9458302
3244000 531.34899 0.94507729
3244250 532.69846 0.94765887
3244500 536.84903 0.9455332
3244750 531.79263 0.94793362
3245000 531.5577 0.94437577
3245250 536.32054 0.94382883
3245500 531.962 0.94698252
3245750 533.65567 0.94155155
3246000 527.51263 0.94187492
3246250 538.29222 0.93977326
3246500 530.20236 0.93967639
3246750 540.66882 0.93833695
3247000 535.88575 0.94176888
3247250 537.71698 0.9420785
3247500 532.09032 0.94039783
3247750 535.30683 0.93712125
3248000 542.06107 0.94124914
3248250 534.22122 0.94030211
3248500 533.36739 0.93790899
3248750 533.78747 0.93609099
3249000 531.62517 0.93167009
3249250 535.69141 0.93145391
3249500 524.36129 0.93340427
3249750 532.88016 0.93700283
3250000 534.25483 0.94211067
3250250 534.37496 0.94258716
3250500 527.43217 0.94017182
3250750 535.8178 0.93769071
3251000 531.93197 0.93755572
3251250 538.23039 0.93930454
3251500 528.77908 0.94121952
3251750 537.32792 0.94549534
3252000 525.63162 0.94634749
3252250 537.76493 0.95134965
3252500 533.29043 0.94709874
3252750 530.54253 0.94277991
3253000 533.49312 0.94283152
3253250 534.01411 0.94026609
3253500 529.23867 0.94408894
3253750 538.77171 0.95048211
3254000 539.08068 0.95787358
3254250 533.1423 0.95664056
3254500 525.05356 0.95009474
3254750 533.02009 0.94693204
3255000 532.18371 0.94689223
3255250 534.84543 0.94826218
3255500 524.18578 0.94803468
3255750 541.37675 0.94875766
3256000 532.74429 0.94756718
3256250 534.7195 0.95202281
3256500 535.7428 0.95177839
3256750 538.32272 0.95324813
3257000 534.73101 0.95380382
3257250 536.24032 0.95207041
3257500 527.28813 0.95175142
3257750 534.17558 0.95332464
3258000 534.7803 0.95356498
3258250 529.00792 0.95272573
3258500 542.55279 0.954031
3258750 532.34745 0.95657643
3259000 537.66208 0.95844329
3259250 528.84819 0.95399906
3259500 533.4759 0.94966882
3259750 530.12123 0.94470052
3260000 527.24309 0.94351844
3260250 537.34633 0.94610777
3260500 522.36152 0.95692664
3260750 537.45994 0.96379282
3261000 529.16399 0.96274963
3261250 526.50609 0.95713602
3261500 536.35994 0.9567398
3261750 524.76561 0.95771171
3262000 532.56263 0.95878655
3262250 530.32225 0.95739976
3262500 535.28013 0.95450819
3262750 530.43969 0.95377108
3263000 535.11561 0.95241752
3263250 527.30163 0.95428503
3263500 534.28118 0.95498818
3263750 536.75949 0.95501899
3264000 528.68307 0.95408631
3264250 530.36633 0.94625875
3264500 533.34011 0.93925953
3264750 536.66972 0.93880142
3265000 527.58235 0.94520037
3265250 543.84176 0.95063592
3265500 534.5711 0.95252276
3265750 524.34844 0.95275079
3266000 536.64428 0.95327157
3266250 524.35865 0.95027129
3266500 531.82434 0.9507186
3266750 529.44385 0.95326347
3267000 538.6083 0.95449332
3267250 531.02066 0.95716643
3267500 525.94474 0.95489094
3267750 529.34296 0.95304968
3268000 526.04684 0.95511755
3268250 533.56248 0.9517638
3268500 534.83595 0.95205604
3268750 532.99341 0.95132781
3269000 529.53318 0.95097716
3269250 528.11874 0.95288026
3269500 539.89827 0.95468377
3269750 529.32672 0.9545252
3270000 536.36729 0.95701364
3270250 547.692 0.9568067
3270500 536.62637 0.95522536
3270750 532.00157 0.95413977
3271000 535.22737 0.95357176
3271250 536.97649 0.94971221
3271500 527.96153 0.94919913
3271750 540.59965 0.94483422
3272000 525.84459 0.94450226
3272250 530.6394 0.94907704
3272500 531.44735 0.95013476
3272750 527.66057 0.95142222
3273000 535.6229 0.95254336
3273250 537.05166 0.95242213
3273500 533.02741 0.95405627
3273750 539.33636 0.95699929
3274000 527.68804 0.95439893
3274250 536.55403 0.95329839
3274500 524.12665 0.95165146
3274750 531.2315 0.9485012
3275000 531.43396 0.94735216
3275250 531.40862 0.94565949
3275500 528.89591 0.94353809
3275750 531.44051 0.94511112
3276000 531.00233 0.94263874
3276250 532.37275 0.94125217
3276500 524.32026 0.94232856
3276750 527.6737 0.9478383
3277000 522.9895 0.95082198
3277250 535.78352 0.95260183
3277500 535.96702 0.94915355
3277750 534.60658 0.94348826
3278000 533.14638 0.93927935
3278250 527.444 0.94329095
3278500 539.41654 0.94824914
3278750 531.95499 0.95365235
3279000 539.24352 0.95592465
3279250 529.27281 0.95591024
3279500 536.84045 0.95955037
3279750 533.21371 0.95953673
3280000 536.68146 0.9607527
3280250 529.89089 0.96631327
3280500 532.02344 0.96618831
3280750 538.84101 0.965804
3281000 528.70983 0.96288858
3281250 532.3482 0.95893864
3281500 525.29025 0.95188029
3281750 542.01478 0.9486695
3282000 535.6188 0.94228499
3282250 538.69304 0.94741671
3282500 531.58753 0.95546968
3282750 532.3973 0.95940843
3283000 527.43015 0.95967451
3283250 529.71252 0.95953195
3283500 531.85651 0.95587114
3283750 537.36746 0.95460549
3284000 536.28978 0.95388103
3284250 527.64758 0.95369594
3284500 534.98333 0.94954351
3284750 530.88746 0.94987229
3285000 537.34564 0.95407084
3285250 524.64303 0.95150753
3285500 530.93648 0.95110326
3285750 533.34594 0.95236285
3286000 534.0515 0.95316729
3286250 536.22406 0.95070819
3286500 537.88917 0.94737639
3286750 532.35468 0.94443806
3287000 538.93281 0.94289982
3287250 535.02133 0.9433802
3287500 527.93176 0.95078492
3287750 536.48614 0.95840332
