# poly_id: PS
# temp_target: 413.0
# n_atoms: 10000
# seed: 42
step temp density
3140250 413.42898 1.0283029
3140500 413.13256 1.0253576
3140750 414.08626 1.0236586
3141000 418.92572 1.0257048
3141250 412.41332 1.0246135
3141500 413.19716 1.0298612
3141750 415.05259 1.0338321
3142000 408.27947 1.0372371
3142250 415.84883 1.0318779
3142500 407.68267 1.0268792
3142750 410.36764 1.0237788
3143000 415.9235 1.0245084
3143250 413.9214 1.023007
3143500 414.03244 1.0212077
3143750 411.95537 1.0219176
3144000 405.23315 1.0228487
3144250 410.81041 1.0257187
3144500 408.1058 1.0270991
3144750 413.05344 1.0289298
3145000 408.73508 1.0260704
3145250 411.98133 1.0220031
3145500 416.87497 1.0210029
3145750 409.64724 1.0225899
3146000 416.1499 1.0210959
3146250 409.84715 1.0243549
3146500 411.63833 1.0236168
3146750 417.95474 1.0310932
3147000 410.19499 1.0303001
3147250 414.01565 1.0280963
3147500 418.27018 1.0236712
3147750 408.449 1.0260352
3148000 412.30543 1.0343988
3148250 410.95803 1.035489
3148500 416.70807 1.0289493
3148750 413.79972 1.0239531
3149000 415.95845 1.0239056
3149250 415.4181 1.0267371
3149500 412.21361 1.0312363
3149750 412.20042 1.0325796
3150000 410.62421 1.032757
3150250 417.20359 1.026692
3150500 410.0188 1.0242167
3150750 414.57093 1.029324
3151000 413.13545 1.032441
3151250 411.83915 1.0353665
3151500 413.55729 1.0344263
3151750 412.99562 1.035808
3152000 405.5189 1.0336609
3152250 413.32368 1.0309577
3152500 416.69649 1.0217888
3152750 414.60102 1.0192146
3153000 416.22414 1.0217545
3153250 413.27987 1.0237544
3153500 415.28433 1.027152
3153750 412.72113 1.0322619
3154000 409.92038 1.0273203
3154250 406.17632 1.0246168
3154500 415.19556 1.0234851
3154750 411.99934 1.0267773
3155000 411.18717 1.0215146
3155250 413.94263 1.0213968
3155500 412.8703 1.0235998
3155750 415.31364 1.0271978
3156000 410.20792 1.0267861
3156250 415.12832 1.0261115
3156500 414.10443 1.0219464
3156750 420.06233 1.0186827
3157000 415.31263 1.0228194
3157250 411.5203 1.0295057
3157500 419.79688 1.0304319
3157750 411.08193 1.0285314
3158000 415.26965 1.0286962
3158250 411.71289 1.0319226
3158500 414.0452 1.0357581
3158750 412.53513 1.0297633
3159000 415.86023 1.0289522
3159250 415.34808 1.0276196
3159500 412.82181 1.0280503
3159750 419.16924 1.0273803
3160000 411.31695 1.0243081
3160250 415.49755 1.0212604
3160500 409.69988 1.0261798
3160750 419.3886 1.0297322
3161000 414.72942 1.0302004
3161250 414.13905 1.0289385
3161500 414.33301 1.0282404
3161750 413.22014 1.0221878
3162000 412.42602 1.0164774
3162250 408.45821 1.0146586
3162500 416.11203 1.0187805
3162750 411.02516 1.0226581
3163000 416.11161 1.0243657
3163250 418.80538 1.0300574
3163500 411.18524 1.0291144
