# poly_id: PS
# temp_target: 353.0
# n_atoms: 10000
# seed: 42
step temp density
3140250 348.91969 1.0438698
3140500 349.33081 1.0423291
3140750 353.87198 1.0439946
3141000 351.69015 1.0466058
3141250 353.59254 1.038305
3141500 349.09473 1.0367281
3141750 353.5948 1.0393647
3142000 353.13678 1.0388341
3142250 360.4517 1.0385473
3142500 348.46452 1.0401681
3142750 349.08702 1.0400289
3143000 356.07417 1.0410016
3143250 349.09654 1.040217
3143500 352.90428 1.0398127
3143750 352.09248 1.0410936
3144000 351.47725 1.0417387
3144250 354.3634 1.0414113
3144500 353.07889 1.0352291
3144750 350.39797 1.0379653
3145000 356.18562 1.0407254
3145250 352.4226 1.0403652
3145500 353.27473 1.0428233
3145750 357.55301 1.03816
3146000 350.18302 1.0355521
3146250 354.6216 1.0354029
3146500 351.32809 1.0339138
3146750 355.93374 1.0404109
3147000 357.00614 1.0421011
3147250 351.73432 1.0398992
3147500 357.51568 1.0367019
3147750 354.60054 1.0389412
3148000 352.15068 1.0388727
3148250 349.91078 1.0338335
3148500 351.29497 1.0391793
3148750 354.65054 1.0419781
3149000 351.5964 1.0405626
3149250 352.93417 1.0463784
3149500 355.51821 1.0509061
3149750 355.72466 1.0447134
3150000 353.38787 1.0422828
3150250 353.69614 1.0390397
3150500 348.95513 1.0405272
3150750 352.45769 1.0455187
3151000 351.26826 1.0484487
3151250 350.45278 1.0463156
3151500 355.51872 1.0423753
3151750 352.34131 1.0374994
3152000 351.71205 1.0380331
3152250 357.33129 1.0401312
3152500 349.17574 1.0399613
3152750 356.72604 1.0385967
3153000 350.29389 1.0380339
3153250 354.31953 1.0411205
3153500 348.65379 1.0393139
3153750 356.05394 1.0403826
3154000 351.70226 1.0425745
3154250 356.81318 1.0411776
3154500 350.75436 1.040252
3154750 352.927 1.0441068
3155000 350.41405 1.046803
3155250 347.78217 1.0407456
3155500 355.76041 1.0412636
3155750 351.01508 1.0415207
3156000 352.13038 1.0405854
3156250 355.26337 1.0416096
3156500 352.65045 1.0402123
3156750 353.01653 1.0430743
3157000 354.29133 1.0417525
3157250 351.46521 1.0455433
3157500 359.38858 1.0450244
3157750 357.92875 1.0503445
3158000 347.16707 1.0378771
3158250 357.83848 1.0362146
3158500 351.67024 1.039085
3158750 352.24866 1.0428915
3159000 352.86137 1.0472093
3159250 353.35341 1.0440466
3159500 352.38319 1.0350787
3159750 351.14433 1.0297656
3160000 354.12931 1.0290684
3160250 349.21793 1.0346125
3160500 355.04675 1.0458119
3160750 351.08714 1.045658
3161000 354.59336 1.0389493
3161250 344.85461 1.0360179
3161500 353.57339 1.0382197
3161750 352.05539 1.0396181
3162000 353.40192 1.0410671
3162250 355.69912 1.0421462
3162500 358.09755 1.0401837
3162750 352.24731 1.0390572
3163000 355.14706 1.037133
3163250 361.63143 1.036399
3163500 347.37141 1.0375657
3163750 354.75834 1.0353049
3164000 358.49688 1.0336288
3164250 348.99658 1.0349251
3164500 355.74729 1.0385094
3164750 354.5529 1.0387281
3165000 350.80448 1.038692
