# poly_id: PODPM
# temp_target: 572.0
# n_atoms: 10000
# seed: 42
step temp density
3140250 573.03466 1.2890157
3140500 574.63565 1.2851349
3140750 575.40699 1.2814132
3141000 563.24897 1.2885776
3141250 580.75583 1.2953138
3141500 575.30808 1.2922917
3141750 579.84935 1.2904047
3142000 572.02595 1.2899484
3142250 575.70879 1.2849711
3142500 578.38658 1.2831704
3142750 573.3685 1.2846979
3143000 572.07883 1.2826282
3143250 572.95219 1.2888181
3143500 574.53978 1.2890519
3143750 572.28489 1.2982803
3144000 575.55235 1.304374
3144250 569.31647 1.3012183
3144500 576.64707 1.2964392
3144750 572.70419 1.296919
3145000 571.84086 1.2984029
3145250 576.59852 1.3034097
3145500 577.80883 1.3001648
3145750 572.79702 1.2958046
3146000 577.08868 1.2892578
3146250 565.5709 1.2890099
3146500 567.52376 1.283867
3146750 571.16456 1.2847006
3147000 564.95674 1.2920466
3147250 576.09868 1.2960255
3147500 560.52589 1.2926574
3147750 576.78782 1.2959974
3148000 562.92328 1.2884504
3148250 573.72543 1.286767
3148500 565.45196 1.2817001
3148750 579.16077 1.2833994
3149000 572.13791 1.2814804
3149250 573.44303 1.2795237
3149500 570.06643 1.2808337
3149750 571.89199 1.2803809
3150000 572.65527 1.2808317
3150250 563.19174 1.2864693
3150500 579.55761 1.2884788
3150750 581.09603 1.2889998
3151000 574.16759 1.2849985
3151250 574.29539 1.285752
3151500 570.11121 1.2857588
3151750 569.89861 1.280692
3152000 570.57958 1.2875532
3152250 565.606 1.2909493
3152500 571.1676 1.292326
3152750 563.26585 1.2954505
3153000 574.16855 1.2957766
3153250 572.8387 1.29421
3153500 569.69343 1.2936954
3153750 573.3998 1.2946126
3154000 569.1769 1.2905556
3154250 571.11784 1.2838578
3154500 560.73641 1.2831411
3154750 575.22379 1.2897435
3155000 568.39584 1.2897756
3155250 562.68874 1.2907299
3155500 570.13036 1.294747
3155750 564.63573 1.2930172
3156000 584.52831 1.2891918
3156250 570.26572 1.2883399
3156500 576.96539 1.2874825
3156750 577.55491 1.2837958
3157000 564.22083 1.2801896
3157250 573.72797 1.2813854
3157500 572.12299 1.2859633
3157750 574.59073 1.2940088
3158000 572.20575 1.2979017
3158250 572.22395 1.2928177
3158500 566.87327 1.291671
3158750 569.73557 1.2885858
3159000 572.14945 1.2870633
3159250 567.35942 1.280578
3159500 571.69362 1.2815565
3159750 568.51783 1.2797813
3160000 576.43566 1.2804259
3160250 566.96576 1.2824861
3160500 579.11676 1.2766305
3160750 566.02471 1.2881371
3161000 569.25482 1.2861973
3161250 583.92183 1.2876112
3161500 573.31882 1.2906704
3161750 572.44908 1.2876769
3162000 575.43187 1.286444
3162250 569.94125 1.2857689
3162500 572.0903 1.2846357
3162750 575.25952 1.2792886
3163000 566.97743 1.2793985
3163250 576.11748 1.280888
3163500 566.55156 1.2830804
3163750 568.13258 1.2863549
3164000 572.55492 1.2809558
3164250 570.79346 1.2846348
3164500 573.0422 1.2836272
3164750 563.36292 1.2802088
3165000 576.01852 1.2763709
3165250 569.05379 1.2783817
3165500 574.52801 1.2807682
3165750 575.29943 1.2814984
3166000 561.47878 1.2811696
3166250 568.44665 1.2854021
3166500 567.24298 1.2855877
3166750 570.77596 1.2833914
3167000 579.69993 1.2825891
3167250 558.26561 1.286535
3167500 569.885 1.285945
3167750 575.88057 1.2840701
3168000 564.77873 1.282339
3168250 574.61769 1.2752916
3168500 563.53225 1.2744225
3168750 573.7327 1.2776562
3169000 564.83448 1.2827334
3169250 563.50526 1.2804742
3169500 570.18628 1.2853022
3169750 569.07623 1.2808884
3170000 575.94993 1.2851002
3170250 570.56457 1.2891376
3170500 573.65867 1.2829842
3170750 577.58386 1.284557
3171000 578.4749 1.2818782
3171250 561.78728 1.2836072
3171500 575.20636 1.277939
3171750 570.94456 1.2750596
3172000 563.41609 1.2760972
3172250 574.47477 1.2744768
3172500 569.54103 1.2805386
3172750 572.17245 1.2795616
3173000 573.10166 1.2789549
3173250 578.9916 1.2839437
3173500 579.25081 1.2847567
3173750 575.64848 1.2879622
3174000 579.45092 1.2846549
3174250 568.49491 1.2794564
3174500 578.75111 1.2816301
3174750 566.95061 1.2826147
3175000 574.06849 1.2841488
3175250 566.2959 1.2871998
3175500 575.47293 1.2873182
3175750 569.46594 1.285919
3176000 566.76604 1.2837766
3176250 569.59164 1.2850509
3176500 580.02764 1.2740744
3176750 569.78535 1.2768639
3177000 573.94523 1.2784787
3177250 576.79344 1.2720403
3177500 567.30545 1.2713316
3177750 576.63928 1.2753172
3178000 576.35551 1.2808551
3178250 572.44616 1.2851906
3178500 576.32941 1.2883602
3178750 573.7123 1.2887312
3179000 571.39114 1.2834045
3179250 579.04653 1.2812415
3179500 571.06209 1.2804737
3179750 575.94147 1.2777542
3180000 566.02604 1.2796112
3180250 577.39855 1.2765034
3180500 570.34768 1.2799595
3180750 570.7388 1.2744484
3181000 581.29935 1.2790227
3181250 570.64386 1.2834959
3181500 576.23008 1.2826874
3181750 568.53744 1.2833006
3182000 568.92766 1.2844047
3182250 567.59986 1.2875849
3182500 578.0494 1.2844885
3182750 572.30456 1.277959
3183000 560.36487 1.2788698
3183250 572.10412 1.2772085
3183500 570.58909 1.282601
3183750 568.07778 1.2842243
3184000 572.65134 1.2810291
3184250 568.60232 1.2859034
3184500 579.23616 1.2893756
3184750 578.87314 1.2905517
3185000 569.25693 1.2892612
3185250 582.30385 1.2841316
3185500 563.47769 1.2910496
3185750 569.94048 1.2847701
3186000 575.2863 1.2848919
3186250 565.03614 1.2813822
3186500 575.52879 1.2820278
3186750 575.92861 1.2842982
3187000 568.17665 1.2881301
3187250 566.27632 1.2857927
3187500 573.75124 1.2869901
3187750 570.65302 1.2841671
3188000 570.75448 1.2870089
3188250 567.03186 1.2865952
3188500 569.88861 1.2927438
3188750 562.21089 1.2915548
3189000 568.75213 1.2942427
3189250 564.67934 1.2894174
3189500 572.89708 1.2903675
3189750 568.33062 1.2886524
3190000 573.53639 1.295263
3190250 568.76789 1.2905057
3190500 576.42787 1.2879948
3190750 565.98781 1.2864388
3191000 566.42261 1.2864679
3191250 575.98638 1.2878996
3191500 573.64006 1.2874969
3191750 564.04178 1.2874131
3192000 572.06802 1.2871377
3192250 569.96307 1.2888461
3192500 567.05184 1.2892112
3192750 571.99772 1.2852244
3193000 568.80186 1.2857498
3193250 579.62494 1.2891815
3193500 568.17665 1.2910687
3193750 579.27484 1.2900288
3194000 582.2844 1.2870379
3194250 573.96081 1.2896384
3194500 573.93463 1.2892839
3194750 576.35313 1.2908408
3195000 578.04832 1.2845904
3195250 571.79196 1.2833132
3195500 572.87216 1.2835296
3195750 574.80616 1.2835394
3196000 568.27157 1.2878256
3196250 576.53561 1.2839116
3196500 573.27213 1.2857914
3196750 571.52015 1.2840341
3197000 576.77452 1.2866656
3197250 579.04407 1.2858192
3197500 571.23844 1.2821854
3197750 571.43025 1.2802594
3198000 575.78282 1.2828918
3198250 568.09077 1.2840835
3198500 576.59402 1.284518
3198750 568.77478 1.2795043
3199000 577.70003 1.2762281
3199250 565.67497 1.2785305
3199500 572.92853 1.2790776
3199750 582.53236 1.2816739
3200000 570.58878 1.2831142
3200250 569.05474 1.287285
3200500 575.87504 1.2857439
3200750 568.4415 1.2848717
3201000 571.19653 1.2734178
3201250 578.53895 1.2716152
3201500 569.9578 1.2749509
3201750 578.01739 1.2812869
3202000 569.46278 1.2795009
3202250 576.82822 1.2786219
3202500 569.71223 1.27495
3202750 566.73788 1.2744404
3203000 575.45607 1.2715732
3203250 571.32747 1.2764644
3203500 562.88835 1.2795759
3203750 576.48082 1.2850007
3204000 566.41855 1.2880798
3204250 573.95124 1.2863282
3204500 576.18791 1.2856076
3204750 569.66064 1.2872893
3205000 576.98308 1.2895663
3205250 569.63602 1.2817906
3205500 578.23436 1.2779738
3205750 572.84584 1.2732585
3206000 576.87802 1.2723446
3206250 574.62044 1.2710865
3206500 570.8673 1.2699591
3206750 578.72116 1.2739731
3207000 568.19645 1.2810549
3207250 576.48892 1.2857428
3207500 571.53416 1.283157
3207750 569.6395 1.2791937
3208000 571.39355 1.2748245
3208250 574.24545 1.2725333
3208500 566.74349 1.2752407
3208750 575.03393 1.2757405
3209000 563.01244 1.2799958
3209250 578.35273 1.2809563
3209500 567.22579 1.2756544
3209750 570.94198 1.2743615
3210000 582.46792 1.278451
3210250 579.04148 1.275677
3210500 571.72957 1.2795653
3210750 576.90073 1.2830826
3211000 567.46276 1.2842138
3211250 574.27788 1.2861257
3211500 583.54265 1.28727
3211750 572.84456 1.28758
3212000 574.39066 1.2877316
3212250 571.47908 1.289507
3212500 572.37731 1.2863679
3212750 568.66175 1.2821215
3213000 574.63212 1.2807909
3213250 575.68537 1.2768538
3213500 582.0964 1.2791434
3213750 570.64144 1.280819
3214000 576.89356 1.278275
3214250 563.18942 1.2746825
3214500 574.56073 1.2725199
3214750 575.3233 1.2744042
3215000 575.37216 1.2831045
3215250 574.22582 1.2868033
3215500 567.27488 1.2937364
3215750 569.70652 1.293303
3216000 564.24958 1.2921257
3216250 576.74382 1.2917486
3216500 571.7649 1.2914455
3216750 566.41888 1.2937626
3217000 575.59853 1.2938159
3217250 571.48281 1.2896188
3217500 572.16398 1.2816666
3217750 571.71824 1.2736294
3218000 582.51749 1.2763364
3218250 563.12716 1.2788497
3218500 571.38674 1.280385
3218750 573.81158 1.2818259
3219000 573.91514 1.286693
3219250 581.08335 1.2837426
3219500 564.03353 1.2826185
3219750 566.84145 1.2794731
3220000 573.44507 1.2795101
3220250 571.45493 1.2744746
3220500 569.00246 1.2760407
3220750 573.45548 1.2783913
3221000 570.42052 1.2782276
3221250 572.82874 1.2791395
3221500 566.19641 1.2825711
3221750 571.76104 1.2808913
3222000 570.9012 1.2772737
3222250 567.90936 1.2699884
3222500 574.76133 1.2719467
3222750 573.16079 1.2762689
3223000 573.06565 1.2776213
3223250 562.52277 1.2782595
3223500 573.12865 1.2810333
3223750 563.64246 1.2823396
3224000 570.29203 1.2794257
3224250 581.24041 1.2801346
3224500 567.64255 1.2841544
3224750 574.74963 1.2807398
3225000 574.38949 1.2808404
3225250 575.76788 1.2812999
3225500 573.9661 1.2750296
3225750 572.97377 1.2731878
3226000 577.15608 1.2711016
3226250 568.31563 1.2722517
3226500 575.78766 1.2773008
3226750 572.50419 1.2764347
3227000 570.87795 1.2795345
3227250 572.57697 1.2770621
3227500 571.63981 1.2820305
3227750 574.41458 1.2839729
3228000 567.46032 1.2875149
3228250 569.632 1.2871243
3228500 575.36402 1.2856363
3228750 572.69624 1.2940547
3229000 568.63221 1.2931501
3229250 577.19608 1.2878701
3229500 563.74898 1.2826145
3229750 574.79157 1.2784525
3230000 568.13356 1.2761259
3230250 567.70848 1.2781535
3230500 565.71218 1.2806892
3230750 573.71605 1.2773631
3231000 569.19973 1.2829756
3231250 569.39189 1.2865315
3231500 574.47343 1.2853005
3231750 567.87194 1.2826717
3232000 571.47107 1.279162
3232250 576.54118 1.2742397
3232500 565.892 1.2731949
3232750 570.95429 1.2671356
3233000 567.83516 1.2672949
3233250 572.73938 1.2652455
3233500 573.33904 1.268233
3233750 567.01548 1.2702771
3234000 575.3326 1.2718408
3234250 571.05705 1.2695814
3234500 571.9617 1.2667656
3234750 577.0826 1.2658411
3235000 570.18077 1.2751742
3235250 577.10318 1.2805636
3235500 566.23797 1.2897201
3235750 567.16785 1.2889649
3236000 571.65335 1.2929488
3236250 569.3542 1.2949734
3236500 570.88909 1.2894093
3236750 568.88299 1.2901219
3237000 577.17559 1.28111
3237250 568.12635 1.280545
3237500 574.41093 1.2816935
3237750 572.56389 1.2777786
3238000 573.03969 1.2800874
3238250 571.11023 1.2773911
3238500 571.80126 1.2753477
3238750 574.03837 1.2710124
3239000 568.87147 1.2730087
3239250 571.51615 1.2739536
3239500 568.34883 1.279299
3239750 575.67654 1.2815614
3240000 574.21933 1.282508
3240250 569.2333 1.277472
3240500 572.49018 1.2725476
3240750 568.47826 1.2776937
3241000 575.04173 1.2766194
3241250 565.75327 1.2807513
3241500 574.91858 1.2778012
3241750 569.19389 1.2731075
3242000 570.89107 1.2740823
3242250 573.43307 1.2691774
3242500 570.41857 1.2756502
3242750 561.33221 1.2679331
