# poly_id: PODPM
# temp_target: 432.0
# n_atoms: 10000
# seed: 420
step temp density
3140250 433.93193 1.3279592
3140500 430.95273 1.3243985
3140750 437.98632 1.3235125
3141000 429.02596 1.32013
3141250 434.33195 1.3301626
3141500 430.49298 1.3317568
3141750 437.95976 1.3258538
3142000 434.61464 1.3236486
3142250 425.46324 1.3183928
3142500 432.67178 1.3213734
3142750 425.39289 1.3255168
3143000 435.16168 1.3293845
3143250 435.26942 1.3356911
3143500 433.24211 1.3328922
3143750 435.19317 1.3378785
3144000 434.255 1.3350391
3144250 425.63725 1.3363758
3144500 435.45172 1.3382823
3144750 426.80745 1.3323989
3145000 429.84538 1.3267098
3145250 434.65683 1.3296663
3145500 428.16596 1.3375969
3145750 435.56267 1.3333289
3146000 431.39739 1.3279012
3146250 432.17434 1.3269235
3146500 426.46841 1.3237212
3146750 426.73149 1.3278927
3147000 435.24776 1.3277461
3147250 429.11286 1.3294743
3147500 430.3427 1.3299601
3147750 432.8664 1.3296032
3148000 425.97974 1.3290275
3148250 438.77329 1.33349
3148500 431.75869 1.3344923
3148750 433.24279 1.335787
3149000 427.95956 1.3311424
3149250 440.37736 1.3287131
3149500 432.92441 1.3308296
3149750 431.45642 1.3328729
3150000 434.49462 1.3310276
3150250 430.47334 1.3338906
3150500 438.60776 1.3393338
3150750 430.09344 1.3416694
3151000 432.32836 1.332298
3151250 431.29055 1.3367556
3151500 428.13358 1.3336999
3151750 434.92952 1.3347159
3152000 428.23874 1.3299672
3152250 430.02936 1.326573
3152500 437.70749 1.3286261
3152750 422.84146 1.3320619
3153000 437.04406 1.3360041
3153250 426.05101 1.3288399
3153500 436.3293 1.3318507
3153750 427.97752 1.3342235
3154000 435.64337 1.3322604
3154250 428.03127 1.3303912
3154500 422.26991 1.3346606
3154750 431.17364 1.3325226
3155000 434.01466 1.3325437
3155250 432.22851 1.332353
3155500 436.08643 1.3313945
3155750 431.17603 1.3303427
3156000 437.41865 1.3298846
3156250 433.59191 1.3282238
3156500 426.90352 1.3321214
3156750 434.97548 1.3309596
3157000 429.89743 1.3351103
3157250 435.76708 1.3307094
3157500 430.61121 1.3328989
3157750 431.81892 1.3360961
3158000 429.72361 1.339345
3158250 430.91668 1.3421087
3158500 435.77819 1.3362771
3158750 428.81714 1.3313028
3159000 438.21577 1.3345278
3159250 429.39934 1.3294709
3159500 432.14179 1.329921
3159750 434.57898 1.3231289
3160000 432.75481 1.3251562
3160250 430.1813 1.328754
3160500 428.11593 1.33077
3160750 435.47376 1.331607
3161000 427.89509 1.3288865
3161250 434.27161 1.3270771
3161500 430.43516 1.3313711
3161750 438.79057 1.3309222
3162000 433.25916 1.3332567
3162250 429.71045 1.3383947
3162500 442.41207 1.3365399
3162750 428.14028 1.3382584
3163000 429.70453 1.3357753
3163250 435.48018 1.3349043
3163500 428.0267 1.3347757
3163750 434.96445 1.336457
3164000 429.68554 1.3375966
3164250 430.17813 1.3337133
3164500 434.02102 1.3356039
3164750 433.41907 1.3294508
3165000 437.28279 1.3261931
3165250 428.74848 1.3277655
3165500 430.15724 1.3293914
3165750 434.97389 1.3295754
3166000 437.73779 1.3345131
3166250 438.47101 1.3332347
3166500 430.87011 1.3282737
3166750 430.21931 1.3250063
3167000 425.57571 1.3304185
3167250 434.81554 1.3293564
3167500 429.20743 1.3337155
3167750 427.67856 1.3357284
3168000 434.72648 1.3379703
3168250 429.31859 1.3407314
3168500 432.7376 1.3364678
3168750 430.53434 1.3322798
3169000 433.01164 1.329294
3169250 430.74672 1.3256419
3169500 434.25559 1.3299685
3169750 429.64865 1.3352087
3170000 427.01699 1.3414283
3170250 434.48898 1.3396578
3170500 427.41339 1.3354232
3170750 429.41777 1.3347896
3171000 428.60126 1.3335263
3171250 433.68706 1.334918
3171500 435.8013 1.3310746
3171750 432.54867 1.3328674
3172000 427.3671 1.3349598
3172250 432.59626 1.3400497
3172500 435.36177 1.3484294
3172750 436.11873 1.3388511
3173000 429.00887 1.3337298
3173250 432.49409 1.3389712
3173500 428.94258 1.3385676
3173750 431.20928 1.3379697
3174000 433.48066 1.3398459
3174250 434.07457 1.3362585
3174500 430.90471 1.34215
3174750 422.02454 1.3412173
3175000 432.64523 1.338399
3175250 434.05899 1.3343502
3175500 425.41689 1.33171
3175750 429.56792 1.3301818
3176000 431.58243 1.3375151
3176250 434.44074 1.3397109
3176500 435.84062 1.3361063
3176750 433.67211 1.3347864
3177000 431.30366 1.334628
3177250 435.1539 1.3366098
3177500 437.07259 1.336802
3177750 430.14685 1.3353712
3178000 435.97237 1.326009
3178250 431.61531 1.3263026
3178500 428.18936 1.3312112
3178750 433.8144 1.3360912
3179000 427.33576 1.3376935
3179250 434.44388 1.3364333
3179500 434.85341 1.3337819
3179750 426.66481 1.337254
3180000 431.51992 1.3365779
3180250 426.12906 1.3346946
3180500 431.06323 1.3377795
3180750 433.46377 1.3335763
3181000 432.53968 1.3368397
3181250 435.35102 1.3327529
3181500 428.83326 1.3313046
3181750 424.17219 1.3328967
3182000 433.51582 1.3327179
3182250 428.77306 1.3349923
3182500 432.11624 1.3346633
3182750 428.35803 1.3319785
3183000 434.08885 1.3347134
3183250 429.14122 1.3378718
3183500 434.31965 1.3367616
3183750 438.24286 1.3373168
3184000 430.3974 1.3338402
3184250 437.65587 1.3358074
3184500 429.39622 1.3348305
3184750 433.19606 1.3302972
3185000 430.68942 1.3227928
3185250 432.2413 1.3257773
3185500 437.10657 1.3278076
3185750 429.65407 1.332386
3186000 433.48573 1.3327119
3186250 432.6128 1.333628
3186500 433.01258 1.3331817
3186750 433.06298 1.3302095
3187000 430.37063 1.3273155
3187250 437.60995 1.3299918
3187500 431.2561 1.3279954
3187750 437.68579 1.3323912
3188000 430.9976 1.3316549
3188250 429.27846 1.3282873
3188500 439.53775 1.3249426
3188750 429.09037 1.3294299
