# poly_id: PODPM
# temp_target: 312.0
# n_atoms: 10000
# seed: 420
step temp density
3140250 312.11219 1.3437752
3140500 309.19404 1.3431858
3140750 314.86939 1.3437167
3141000 310.65236 1.3420807
3141250 311.42912 1.3398038
3141500 312.58895 1.3365985
3141750 313.7633 1.3351942
3142000 305.5233 1.3325719
3142250 315.61202 1.3355281
3142500 311.08189 1.3425356
3142750 312.62546 1.344351
3143000 313.31867 1.3434244
3143250 313.84587 1.3461871
3143500 310.1113 1.3488805
3143750 312.67067 1.3435634
3144000 310.46655 1.3453133
3144250 312.39374 1.343062
3144500 311.3686 1.3401351
3144750 310.04124 1.3411735
3145000 316.11749 1.3422002
3145250 310.68658 1.3421102
3145500 311.78889 1.3386772
3145750 314.52122 1.3421943
3146000 313.03098 1.3451574
3146250 313.25391 1.3457384
3146500 312.29959 1.3441623
3146750 316.20538 1.3397346
3147000 312.2417 1.3430141
3147250 310.18169 1.3403552
3147500 310.84731 1.3417978
3147750 314.73502 1.344291
3148000 311.89214 1.3376173
3148250 314.96237 1.3367047
3148500 306.1041 1.336903
3148750 310.78705 1.3384391
3149000 315.86021 1.3408665
3149250 307.44511 1.3394951
3149500 314.81922 1.3422014
3149750 315.34825 1.3415263
3150000 313.93581 1.3383951
3150250 306.43658 1.3388012
3150500 312.14243 1.3440029
3150750 308.3833 1.3464835
3151000 311.06924 1.3466997
3151250 314.721 1.3416947
3151500 310.28475 1.3391279
3151750 310.97162 1.3424329
3152000 310.05105 1.3420984
3152250 311.59213 1.339582
3152500 315.7834 1.3398066
3152750 307.64171 1.3378079
3153000 312.41743 1.3404285
3153250 314.67076 1.3441198
3153500 308.36259 1.3396561
3153750 312.75827 1.3361103
3154000 313.74136 1.339865
3154250 307.16642 1.3424356
3154500 313.10574 1.3408538
3154750 312.41772 1.3430208
3155000 313.19761 1.3427073
3155250 309.72362 1.3416791
3155500 313.18566 1.3404369
3155750 311.16579 1.3397628
3156000 313.18272 1.3408282
3156250 314.64701 1.3404354
3156500 306.05568 1.3373293
3156750 315.98084 1.340691
3157000 310.13597 1.3403968
3157250 313.55378 1.3410004
3157500 313.94439 1.3391299
3157750 310.15596 1.3361565
3158000 312.90079 1.3382598
3158250 312.74484 1.3473182
3158500 316.37828 1.3515531
3158750 311.9355 1.3483291
3159000 313.74703 1.33828
3159250 316.7049 1.336741
3159500 310.60845 1.3329736
3159750 314.01733 1.335423
3160000 309.01942 1.3367881
3160250 313.30045 1.3372438
3160500 313.38809 1.3370465
3160750 309.98138 1.3397156
3161000 312.48363 1.3434755
3161250 306.76054 1.3462468
3161500 311.39822 1.3451639
3161750 313.44576 1.3421569
3162000 313.56136 1.3374027
