# poly_id: PODPM
# temp_target: 272.0
# n_atoms: 10000
# seed: 4200
step temp density
3140250 271.10688 1.3719445
3140500 276.97732 1.373237
3140750 271.54397 1.3685995
3141000 273.5369 1.362478
3141250 272.27981 1.3654764
3141500 272.54287 1.3674902
3141750 268.98647 1.3714352
3142000 272.60525 1.3717933
3142250 273.47056 1.3734251
3142500 270.75348 1.3738522
3142750 271.45997 1.3775845
3143000 271.65554 1.3754778
3143250 273.74111 1.37464
3143500 271.23548 1.3725508
3143750 273.25447 1.3716631
3144000 269.88072 1.3718462
3144250 272.00122 1.3733829
3144500 275.01251 1.375342
3144750 272.21988 1.3757046
3145000 272.19634 1.3741376
3145250 274.1871 1.3648737
3145500 272.10371 1.3629419
3145750 275.3979 1.3640125
3146000 270.17692 1.3659759
3146250 273.59884 1.3682886
3146500 269.86337 1.3696417
3146750 272.69344 1.3676097
3147000 270.07455 1.3719885
3147250 269.25609 1.3724763
3147500 271.45679 1.3776826
3147750 269.53575 1.3784668
3148000 272.05393 1.380147
3148250 271.42472 1.3734206
3148500 271.44453 1.369816
3148750 268.88312 1.370357
3149000 272.6976 1.3735539
3149250 268.85888 1.3737895
3149500 273.18913 1.3750406
3149750 269.11497 1.3648003
3150000 277.35805 1.3658876
3150250 272.791 1.3698183
3150500 268.53345 1.3710934
3150750 272.06646 1.3718143
3151000 269.70715 1.3701556
3151250 270.78461 1.3718179
3151500 272.92133 1.3732278
3151750 275.21252 1.3753752
3152000 270.39916 1.3763824
3152250 272.83516 1.3744817
3152500 272.01681 1.3744026
3152750 272.43318 1.3753429
3153000 271.08689 1.377932
3153250 270.12595 1.3797893
3153500 270.13976 1.3731543
3153750 273.79992 1.372265
3154000 270.70497 1.3756505
3154250 273.74046 1.3769277
3154500 271.40137 1.3744621
3154750 271.09146 1.3730186
3155000 274.34084 1.3775994
3155250 269.53559 1.3772705
3155500 274.75414 1.3753637
3155750 271.42665 1.3741139
3156000 274.37766 1.3732214
3156250 272.25415 1.3720514
3156500 271.9599 1.3751159
3156750 273.10164 1.3747343
3157000 271.30131 1.3770687
3157250 270.38725 1.377416
3157500 275.59846 1.3705227
3157750 271.94212 1.3674552
3158000 272.59291 1.3630637
3158250 273.40137 1.3638245
3158500 269.6921 1.361402
3158750 273.80435 1.3654985
3159000 275.87453 1.3684532
3159250 270.34216 1.368826
3159500 275.79197 1.3706859
3159750 271.61394 1.3714398
3160000 275.11181 1.363441
3160250 270.44196 1.3674756
3160500 275.2741 1.3696772
3160750 270.70801 1.3749026
3161000 275.10447 1.3724762
3161250 268.61785 1.3687528
3161500 273.32729 1.3700391
3161750 268.85582 1.3741212
3162000 271.53952 1.3750387
3162250 273.68581 1.3729268
3162500 269.5327 1.3738819
3162750 270.73515 1.3809375
3163000 272.95665 1.3811324
3163250 269.28227 1.3786906
3163500 270.51181 1.3781785
3163750 275.38884 1.3759877
3164000 270.45123 1.3769477
3164250 269.90563 1.3754993
3164500 274.90197 1.3718324
3164750 271.47872 1.3695522
3165000 273.23986 1.3704408
3165250 270.67543 1.3674952
3165500 273.13103 1.3700348
3165750 272.08551 1.3710379
3166000 271.83354 1.3734233
3166250 270.84017 1.3739216
3166500 275.0007 1.3714947
3166750 271.69791 1.3665308
3167000 273.15503 1.3698113
3167250 275.32299 1.3721408
3167500 271.88749 1.3740343
3167750 272.03354 1.3813014
3168000 268.2069 1.3766886
3168250 275.12769 1.3739869
3168500 271.36681 1.3758723
3168750 271.72313 1.3772559
3169000 276.92339 1.3736836
3169250 273.29488 1.3729564
3169500 272.67672 1.3696512
3169750 270.35871 1.3688856
3170000 272.71728 1.3732483
3170250 270.55098 1.3746608
3170500 272.24035 1.3788585
3170750 270.73734 1.3725812
3171000 269.78744 1.3704528
3171250 272.6529 1.3713309
3171500 270.36706 1.374258
3171750 270.89181 1.3713738
3172000 273.8474 1.3714006
3172250 269.81562 1.3703566
3172500 271.43459 1.3726225
3172750 271.60574 1.3771685
3173000 278.62498 1.3762409
3173250 272.60823 1.3718523
3173500 268.63595 1.3705163
3173750 274.89404 1.3765352
3174000 271.55569 1.3761794
3174250 274.76115 1.3754157
3174500 274.58019 1.3729943
3174750 269.23254 1.37041
3175000 273.23674 1.3714676
3175250 270.9528 1.3745223
3175500 271.31734 1.3747837
3175750 274.0169 1.3759162
3176000 268.42818 1.37953
3176250 270.60421 1.3781317
3176500 271.75545 1.3725255
3176750 274.15592 1.3730754
3177000 271.30693 1.3718178
3177250 275.02272 1.3724813
3177500 269.14506 1.3758056
3177750 270.35221 1.376239
3178000 273.95511 1.376902
3178250 268.47976 1.3720302
3178500 273.57901 1.3734843
3178750 273.25035 1.3765494
3179000 270.93837 1.3785922
3179250 276.45246 1.3767566
3179500 270.61604 1.3764123
3179750 272.53312 1.3734731
3180000 267.96892 1.3715517
3180250 274.26299 1.376014
3180500 273.60547 1.3766496
3180750 266.22007 1.3749187
3181000 274.97359 1.3706202
3181250 271.80214 1.372741
3181500 270.51898 1.3716549
3181750 273.11616 1.369136
3182000 272.77569 1.3681803
3182250 271.24864 1.3677305
3182500 273.12187 1.3674293
3182750 267.83729 1.3663607
3183000 270.02438 1.3699955
3183250 269.40266 1.3748906
3183500 274.59362 1.3809283
3183750 273.70038 1.3750839
3184000 270.19578 1.3750608
3184250 273.47013 1.3726547
3184500 271.57664 1.3722942
3184750 272.18762 1.3704631
3185000 272.29934 1.3762402
3185250 274.59073 1.3769867
3185500 267.92974 1.3751992
3185750 272.86971 1.3759726
3186000 273.79588 1.3751083
3186250 272.87719 1.3728212
3186500 273.8345 1.3729451
3186750 272.83946 1.3748793
3187000 273.0569 1.3759207
3187250 272.38246 1.3741176
3187500 272.0126 1.3716756
3187750 267.032 1.3716791
3188000 271.70427 1.3712845
3188250 270.12885 1.3709651
3188500 271.52336 1.3726878
