# poly_id: PODPM
# temp_target: 592.0
# n_atoms: 10000
# seed: 4200
step temp density
3140250 588.79818 1.300612
3140500 595.56465 1.3100765
3140750 604.58222 1.3134897
3141000 587.79085 1.3047264
3141250 594.08474 1.3018808
3141500 596.48508 1.3038678
3141750 598.7618 1.2992225
3142000 600.64289 1.2967078
3142250 587.71531 1.2982151
3142500 592.51984 1.2954802
3142750 592.48046 1.2915991
3143000 589.10241 1.2948763
3143250 590.09753 1.2929359
3143500 587.00155 1.2916303
3143750 592.49542 1.2952033
3144000 582.21852 1.2959762
3144250 593.84109 1.2939713
3144500 585.82006 1.2960513
3144750 589.48542 1.2992916
3145000 596.23992 1.304835
3145250 588.55919 1.3066362
3145500 595.21896 1.3083828
3145750 591.54141 1.308309
3146000 590.53635 1.3081724
3146250 595.79248 1.3026185
3146500 589.15335 1.2950253
3146750 593.96821 1.2903077
3147000 597.93132 1.2864573
3147250 591.48535 1.2879428
3147500 588.28901 1.2863016
3147750 585.8595 1.2890305
3148000 598.48811 1.2833864
3148250 593.47887 1.2852992
3148500 590.67996 1.290684
3148750 597.44808 1.294302
3149000 590.29877 1.297865
3149250 593.29358 1.3029004
3149500 595.23804 1.3087733
3149750 591.42187 1.3096908
3150000 601.55076 1.3119835
3150250 591.62731 1.3034319
3150500 593.33808 1.3059978
3150750 592.46451 1.2990007
3151000 589.02504 1.2950947
3151250 600.39052 1.2929108
3151500 587.23266 1.2893508
3151750 600.9119 1.2845433
3152000 587.79471 1.2828784
3152250 593.05298 1.2890588
3152500 589.22515 1.2859878
3152750 589.19552 1.2871637
3153000 585.1742 1.290154
3153250 592.795 1.2963669
3153500 586.6231 1.3000911
3153750 602.53023 1.2961833
3154000 584.67305 1.2986943
3154250 599.17977 1.2959489
3154500 585.96747 1.290429
3154750 588.15797 1.2934969
3155000 596.55542 1.2965247
3155250 588.35149 1.2943552
3155500 591.95401 1.2959517
3155750 585.58404 1.2948205
3156000 597.28101 1.2908037
3156250 583.48897 1.2934244
3156500 605.52212 1.2953691
3156750 595.15092 1.2981707
3157000 591.59721 1.295075
3157250 595.5912 1.2900179
3157500 596.45786 1.2926484
3157750 585.34373 1.3010692
3158000 592.30115 1.3053659
3158250 590.23649 1.2999257
3158500 590.22661 1.2978563
3158750 592.21687 1.2970802
3159000 576.65068 1.2952803
3159250 589.21218 1.294608
3159500 599.51911 1.2973064
3159750 590.37462 1.2942208
3160000 593.60869 1.2933111
3160250 590.14629 1.2920857
3160500 585.95234 1.2972815
3160750 593.74662 1.2945074
3161000 588.92771 1.2887068
3161250 586.67809 1.2862652
3161500 592.36044 1.2842225
3161750 592.44644 1.2882081
3162000 597.86281 1.2925569
3162250 594.65543 1.295351
3162500 595.75341 1.2964106
3162750 600.17948 1.2934869
3163000 589.9049 1.2976168
3163250 596.23859 1.2947897
3163500 589.87921 1.2891332
3163750 596.12111 1.2867969
3164000 587.17411 1.2868513
3164250 596.14696 1.2909154
3164500 595.55644 1.2895838
3164750 593.70368 1.2902214
3165000 597.77122 1.2927615
3165250 589.90811 1.2918517
3165500 590.62465 1.2949313
3165750 586.90266 1.2880786
3166000 594.34137 1.2869668
3166250 591.08559 1.2889153
3166500 594.40196 1.2862523
3166750 602.95468 1.2829017
3167000 596.16029 1.2880597
3167250 592.23927 1.285488
3167500 595.04599 1.2934555
3167750 588.82136 1.2955154
3168000 592.20037 1.2934603
3168250 587.12617 1.286757
3168500 585.16767 1.2881099
3168750 591.06515 1.2914011
3169000 595.93166 1.298296
3169250 594.8997 1.3001265
3169500 592.21326 1.2968197
3169750 586.19359 1.297595
3170000 589.04148 1.2973149
3170250 589.10033 1.2924063
3170500 587.9336 1.2900151
3170750 595.84836 1.2920478
3171000 588.79908 1.2936022
3171250 595.51039 1.298794
3171500 597.96053 1.300121
3171750 584.80912 1.2951341
3172000 593.21842 1.2938667
3172250 595.7669 1.2882408
3172500 599.57259 1.2869329
3172750 590.4229 1.2822075
3173000 598.45739 1.2846315
3173250 593.10842 1.2840043
3173500 591.73295 1.2791926
3173750 591.08752 1.2826645
3174000 589.22053 1.2834882
3174250 607.34959 1.2891028
3174500 586.9707 1.2918523
3174750 596.85223 1.2915559
3175000 591.20574 1.2928249
3175250 592.30109 1.2856921
3175500 599.58444 1.2860862
3175750 591.72746 1.2868704
3176000 590.52607 1.2855123
3176250 585.77551 1.2826986
3176500 595.34545 1.2898396
3176750 585.89839 1.2909567
3177000 590.11886 1.2847251
3177250 593.68925 1.2781759
3177500 586.71048 1.2831467
3177750 593.06643 1.2810456
3178000 590.81611 1.2847534
3178250 596.69724 1.2831602
3178500 595.04677 1.281255
3178750 595.93323 1.2800796
3179000 600.90865 1.2861042
3179250 588.93583 1.2863711
3179500 591.89699 1.2899691
3179750 592.95497 1.2970136
3180000 596.10446 1.291978
3180250 603.22331 1.299242
3180500 588.41236 1.3009265
3180750 587.79854 1.3025174
3181000 598.71782 1.2993807
3181250 585.74226 1.2974382
3181500 593.62885 1.2975002
3181750 590.51735 1.3040575
3182000 587.44278 1.3030594
3182250 591.61414 1.2980454
3182500 589.7956 1.2971701
3182750 590.40732 1.2961898
3183000 585.03536 1.2977337
3183250 592.89114 1.2970572
3183500 588.42123 1.2938505
3183750 588.63833 1.2904883
3184000 593.16743 1.2881931
3184250 590.34975 1.2951392
3184500 597.35766 1.2967266
3184750 585.44276 1.2981205
3185000 594.82265 1.2941858
3185250 598.65852 1.2880266
3185500 592.60863 1.2879684
3185750 601.01045 1.2876985
3186000 593.97687 1.2872948
3186250 599.01259 1.2897111
3186500 579.3357 1.2902148
3186750 598.96731 1.2885753
3187000 587.55376 1.2870406
3187250 586.45006 1.2891672
3187500 593.18625 1.2873357
3187750 586.09368 1.2894089
3188000 593.05372 1.2933374
3188250 594.76026 1.2939336
3188500 595.23685 1.2950374
3188750 597.57269 1.2966729
3189000 594.68872 1.2972737
3189250 594.87474 1.2974806
3189500 591.20942 1.2973181
