# poly_id: PODPM
# temp_target: 352.0
# n_atoms: 10000
# seed: 420
step temp density
3140250 355.47311 1.3389807
3140500 358.1598 1.3421424
3140750 350.5779 1.3434436
3141000 358.82509 1.3390921
3141250 350.66829 1.3405099
3141500 356.45448 1.3470085
3141750 348.641 1.3469449
3142000 351.29931 1.345746
3142250 349.49169 1.346943
3142500 351.68105 1.3435143
3142750 349.68985 1.3389826
3143000 354.39694 1.3383734
3143250 352.4923 1.3405825
3143500 349.99856 1.3460874
3143750 352.72979 1.3419044
3144000 350.15554 1.3404454
3144250 354.45378 1.3426672
3144500 348.70965 1.3472425
3144750 355.36676 1.3483808
3145000 353.21885 1.3459144
3145250 351.52509 1.342485
3145500 354.76412 1.3449088
3145750 355.44046 1.3444456
3146000 347.38289 1.3453058
3146250 356.49164 1.3405655
3146500 354.92617 1.3480678
3146750 351.6657 1.3489278
3147000 356.23613 1.3417331
3147250 350.46361 1.3334171
3147500 354.88433 1.3327488
3147750 353.3879 1.3318155
3148000 353.67271 1.3346441
3148250 355.33499 1.3390108
3148500 352.34664 1.3411726
3148750 353.39377 1.33847
3149000 352.44781 1.3447149
3149250 347.37316 1.3419187
3149500 351.84644 1.3365992
3149750 351.37935 1.3348099
3150000 352.57481 1.3350754
3150250 353.95753 1.3349769
3150500 348.67467 1.343023
3150750 345.83072 1.344727
3151000 353.83036 1.3436794
3151250 355.93397 1.3452445
3151500 349.10789 1.3420864
3151750 353.7624 1.3394221
3152000 356.61736 1.3386316
3152250 348.60947 1.3343654
3152500 351.1966 1.3324342
3152750 354.76344 1.3374291
3153000 355.42866 1.3416312
3153250 351.13488 1.342587
3153500 351.20278 1.3443993
3153750 351.27084 1.3483944
3154000 353.89415 1.350048
3154250 348.10061 1.3528108
3154500 357.22271 1.3438686
3154750 350.19785 1.3422226
3155000 352.93889 1.3409906
3155250 353.93489 1.3455029
3155500 350.99962 1.3480401
3155750 357.19016 1.3549675
3156000 350.20838 1.3531677
3156250 349.24526 1.3478608
3156500 355.34561 1.3481627
3156750 351.81935 1.3444694
3157000 354.28418 1.3427165
3157250 353.01411 1.3424006
3157500 351.59319 1.3365776
3157750 353.61173 1.3360333
3158000 348.87396 1.3382959
3158250 358.06146 1.3418863
3158500 350.84312 1.3404078
3158750 356.21413 1.3396803
3159000 352.58016 1.3438151
3159250 351.60532 1.3421221
3159500 349.82807 1.3328648
3159750 352.53167 1.3310524
3160000 351.47639 1.3373493
3160250 350.7246 1.3385878
3160500 352.44422 1.3353548
3160750 355.73513 1.3401715
3161000 352.11969 1.3414186
3161250 353.13511 1.3405412
3161500 351.62067 1.3399146
3161750 352.55154 1.341584
3162000 352.03177 1.3466537
3162250 356.11168 1.3477263
3162500 351.09534 1.347276
3162750 355.37907 1.3461484
3163000 348.97631 1.3485145
3163250 353.88626 1.3459341
3163500 350.69692 1.3452323
3163750 353.09832 1.342171
3164000 348.08283 1.3344132
3164250 355.55464 1.3314347
3164500 347.0381 1.3335125
3164750 354.5296 1.3322121
3165000 352.93482 1.3305379
3165250 351.8158 1.3324451
3165500 356.46172 1.3317276
3165750 352.87787 1.3321376
3166000 350.37848 1.3392905
3166250 353.70451 1.3410557
3166500 352.12332 1.3421928
3166750 347.81651 1.3427871
3167000 353.93444 1.3368169
3167250 347.63007 1.3434616
3167500 355.27134 1.3390603
3167750 353.4596 1.3404695
3168000 354.57656 1.3421768
3168250 352.97511 1.3468586
3168500 350.89916 1.3454421
3168750 347.83338 1.348373
3169000 349.96899 1.3484999
3169250 353.88483 1.3427444
3169500 347.36408 1.3419517
3169750 354.3754 1.3384934
3170000 349.44659 1.3363883
3170250 347.73837 1.3416245
3170500 353.50098 1.3406979
3170750 349.94971 1.3369467
3171000 353.91511 1.3389126
3171250 349.14876 1.3402248
3171500 345.98842 1.3426213
3171750 349.70559 1.3431123
3172000 356.7464 1.3466669
3172250 349.88479 1.3441777
3172500 354.39504 1.3405959
3172750 352.29573 1.3455388
3173000 352.72616 1.3407943
3173250 351.64501 1.3418972
3173500 349.84211 1.3463094
3173750 357.99752 1.3471145
3174000 349.78964 1.3440334
3174250 354.96008 1.3411169
3174500 349.19486 1.3406685
3174750 354.7393 1.3422647
3175000 353.70796 1.3433324
3175250 351.38398 1.3463742
3175500 356.24734 1.3410371
3175750 356.20536 1.34078
3176000 352.65674 1.3375521
3176250 353.51703 1.3376497
3176500 350.59107 1.3328103
3176750 358.32191 1.3296399
3177000 350.39109 1.3359771
3177250 350.93145 1.3395901
3177500 351.47836 1.345429
3177750 351.30822 1.3467491
3178000 352.74489 1.3472113
3178250 352.61365 1.3479972
3178500 355.15963 1.3487838
3178750 349.53864 1.3465827
3179000 348.93392 1.3462922
3179250 351.14686 1.3396862
3179500 349.75228 1.3411718
3179750 351.59387 1.3400586
3180000 353.85588 1.3394823
3180250 344.39752 1.3427162
3180500 354.47683 1.3438017
3180750 351.31539 1.3432816
3181000 348.56885 1.3451193
3181250 354.01524 1.3421002
3181500 347.77253 1.3394628
3181750 351.66279 1.3433967
3182000 358.162 1.3434563
3182250 349.61017 1.3406226
3182500 354.98167 1.3438258
3182750 353.27845 1.344834
3183000 353.30083 1.3415595
3183250 352.38776 1.3360146
3183500 353.48082 1.3358651
3183750 355.55012 1.3353304
3184000 351.81739 1.3388837
3184250 357.52008 1.3411262
3184500 351.55712 1.3373011
3184750 357.25803 1.334333
3185000 349.82902 1.3359427
3185250 358.5684 1.3368692
3185500 353.51846 1.3379298
3185750 351.08806 1.3394017
3186000 352.82914 1.3372581
3186250 351.6791 1.3374583
3186500 356.02397 1.3423509
3186750 357.94866 1.338314
3187000 348.80277 1.3345073
3187250 358.29513 1.3383584
3187500 347.3222 1.3365185
3187750 356.9267 1.3355428
3188000 353.52555 1.3363073
3188250 352.2519 1.3363449
3188500 349.11156 1.3338187
3188750 353.08053 1.337561
3189000 350.114 1.3344131
3189250 353.15043 1.3336897
3189500 353.54325 1.3344069
3189750 346.03372 1.3318565
3190000 352.75317 1.3385363
3190250 350.12227 1.3375209
3190500 351.41239 1.337592
3190750 353.5912 1.3349805
3191000 351.54205 1.331932
3191250 352.00297 1.3354368
3191500 355.2109 1.3380956
3191750 353.94265 1.333616
3192000 356.80508 1.3311426
3192250 352.77784 1.3290981
3192500 352.7065 1.3368793
3192750 357.09032 1.3335501
3193000 351.85061 1.3285171
3193250 355.5379 1.3306686
3193500 348.32238 1.3386147
3193750 353.38439 1.3356648
3194000 348.11907 1.336046
3194250 357.82732 1.3364533
3194500 351.11458 1.3423877
3194750 354.81177 1.3373688
3195000 352.43744 1.3367777
3195250 352.98317 1.3391648
3195500 352.00886 1.3397924
3195750 355.39583 1.3376107
3196000 353.96031 1.33693
3196250 349.73946 1.3349958
3196500 354.76924 1.3338046
3196750 350.9378 1.3369585
3197000 354.89734 1.3435111
3197250 351.91701 1.3400475
3197500 355.58178 1.3403658
