# poly_id: PODPM
# temp_target: 792.0
# n_atoms: 10000
# seed: 4200
step temp density
3140250 791.64651 1.1922528
3140500 791.1628 1.1940857
3140750 799.95011 1.1898616
3141000 785.61067 1.1885273
3141250 791.24983 1.1858307
3141500 786.73413 1.1876181
3141750 797.40464 1.1890975
3142000 794.09063 1.1882215
3142250 793.0369 1.1915022
3142500 791.1573 1.1907167
3142750 793.17898 1.1966595
3143000 789.57163 1.1972382
3143250 789.16075 1.2036119
3143500 796.32224 1.2016748
3143750 784.37641 1.2020839
3144000 800.93816 1.2031973
3144250 790.73255 1.1998851
3144500 790.12989 1.1998433
3144750 799.41642 1.1946851
3145000 780.61603 1.1933565
3145250 800.24343 1.1923846
3145500 780.53725 1.1925108
3145750 795.48318 1.1949144
3146000 784.73493 1.1951152
3146250 790.04003 1.1989591
3146500 792.22787 1.2007545
3146750 782.12926 1.2065316
3147000 791.21842 1.2075468
3147250 803.25334 1.2131894
3147500 786.16297 1.2110992
3147750 788.18713 1.2118009
3148000 797.69046 1.2061656
3148250 802.71979 1.2030654
3148500 788.41449 1.2031114
3148750 804.99674 1.1960725
3149000 789.76247 1.1944246
3149250 799.10408 1.2009271
3149500 789.52334 1.2028198
3149750 794.43949 1.2064679
3150000 789.86473 1.2100988
3150250 790.3325 1.2067361
3150500 793.17559 1.2087977
3150750 781.59117 1.2085378
3151000 799.89453 1.2083501
3151250 799.4429 1.2068358
3151500 790.33149 1.2072696
3151750 788.09576 1.2083359
3152000 800.73937 1.2061996
3152250 786.80302 1.2026771
3152500 785.3392 1.2016769
3152750 795.74186 1.1935708
3153000 780.32893 1.1887628
3153250 792.54283 1.1927364
3153500 782.58722 1.1959461
3153750 796.91275 1.1999463
3154000 795.92727 1.2021602
3154250 794.82439 1.2072899
3154500 799.40829 1.2000897
3154750 798.43076 1.1959702
3155000 791.22897 1.1947119
3155250 781.99993 1.1991503
3155500 792.42575 1.1941745
3155750 787.22325 1.1958271
3156000 793.3798 1.1933244
3156250 784.55439 1.1906829
3156500 780.52409 1.1981961
